Source Target Total Count
10931 17383 3345.0 23
10931 372297 4578.0 1
10931 683 376.0 32
10931 14159 760.0 3
10931 22330 7528.0 2
10931 13990 3890.0 85
10931 40194 3295.0 34
10931 13851 50244.0 93
10931 19546 3018.0 97
568003 18195 698.0 20
568003 8375 440.0 3
10951 644 564.0 4
10951 33 658231.0 132
10951 1387 379.0 4
10951 13685 518.0 11
10951 15147 3891.0 18
10951 14900 509.0 2
10951 372778 154754.0 12
10951 14071 1759.0 13
10951 13735 417.0 3
10951 165 2721.0 45
10951 377 9430.0 19
10951 14488 445695.0 579
10951 749 117.0 1
10951 372799 2158019.0 89
10951 14016 14925.0 142
10951 15212 7.0 1
10951 754 67.0 1
10953 54408 1557.0 2
10953 14044 2248.0 7
10953 644 6345.0 20
10953 33 1305751.0 852
10953 1387 3309.0 7
10953 19104 243.0 1
10953 14060 2656.0 22
10953 15931 122894.0 107
10953 14900 2342.0 7
10953 17574 5072.0 16
10953 17094 29937.0 61
10953 14071 1945.0 9
10953 13811 3441.0 11
10953 82611 9011.0 24
10953 14159 2984.0 22
10953 13990 4038.0 77
10953 13735 42005.0 53
10953 15200 1832.0 25
10953 13851 21201.0 47
10953 749 1363.0 5
10953 14016 1148.0 99
10953 15212 8718.0 5
1583818 11895 780.0 1
10956 117105 5352.0 2
10956 15568 1267.0 7
10956 644 1781.0 2
10956 33 4653628.0 845
10956 15037 16.0 1
10956 21826 1014.0 3
10956 119806 70166.0 70
10956 15200 4725.0 49
10956 165 341.0 8
10956 14176 26871.0 17
10956 14016 67.0 3
10956 15212 7.0 1
10957 20052 6325.0 13
10957 14044 697.0 6
10957 644 4253.0 6
10957 33 319236.0 174
10957 15354 13777.0 13
10957 15753 214.0 2
10957 18008 61122.0 79
10957 14071 13219.0 30
10957 13811 783.0 4
10957 13717 2803.0 53
10957 14159 1000.0 6
10957 41489 15062.0 55
10957 14099 48.0 24
10957 21259 14385.0 11
10957 13735 79447.0 81
10957 17861 202.0 1
10957 15200 3286.0 49
10957 165 1247.0 37
10957 14488 54398.0 64
10957 749 256.0 1
1321680 75440 108.0 5
10965 17069 82252.0 215
10965 15024 4888.0 98
10965 644 334.0 1
10965 33 2992502.0 190
10965 14900 395.0 1
10965 17383 73105.0 62
10965 14071 31.0 1
10965 683 7.0 1
10965 17119 75.0 5
10965 18910 323.0 41
10965 19412 27.0 1
10965 13836 11230.0 17
10965 83795 125.0 1
10965 15407 6192.0 63
10965 13851 30298.0 61
404182 12229 86770.0 7
404189 12229 13293.0 7
10979 15024 1664.0 15
10979 644 293.0 3
10979 15244 65738.0 10
10979 14047 991.0 58
10979 33 86601.0 586
10979 15130 16158.0 109
10979 13685 348.0 5
10979 103557 106091.0 77
10979 14906 26.0 1
10979 15264 1908.0 6
10979 13702 223.0 1
10979 343 148.0 4
10979 373460 1268.0 8
10979 13811 692.0 4
10979 17920 11972.0 1
10979 56039 421.0 13
10979 17415 3193.0 42
10979 13836 11094.0 73
10979 716 1243.0 11
10984 313 9528.0 29
10984 644 13512.0 14
10984 19342 738989.0 561
10984 33 2376630.0 196
10984 1387 149.0 1
10984 13685 595.0 14
10984 13687 6025.0 4
10984 14900 1963.0 6
10984 15824 210.0 39
10984 15048 372.0 8
10984 17574 3916.0 15
10984 17094 9349.0 40
10984 18008 296036.0 107
10984 14071 522.0 2
10984 13811 463.0 5
10984 209566 54.0 1
10984 13717 1260.0 33
10984 20698 139.0 1
10984 702 2926.0 8
10984 19412 3810.0 12
10984 24654 12698.0 31
10984 33018 79992.0 29
10984 14112 216.0 4
10984 377 17202.0 50
10984 13851 282.0 7
10984 14488 604053.0 1072
10984 20719 110497.0 111
10984 749 204.0 1
10984 14016 11032.0 97
10984 15212 14.0 2
10984 754 2767.0 42
10992 644 2234.0 11
10992 33 1412916.0 1561
10992 15671 1086.0 41
10992 40243 84.0 1
10992 13687 210.0 1
10992 373886 1111.0 7
10992 17914 156.0 2
10992 34768 240.0 2
10992 24654 14771.0 99
10992 21827 3089.0 1
10992 15546 158997.0 101
10992 716 1130.0 10
10992 21833 2554.0 1
10992 348842 621.0 1
10992 13735 37653.0 19
10992 14112 2542.0 2
10992 377 29531.0 100
10992 15422 14133.0 18
10992 22235 42.0 1
10992 15560 1234.0 5
1387253 481209 834.0 1
11000 15024 176.0 1
11000 644 1831.0 10
11000 14047 87.0 3
11000 33 503720.0 59
11000 17997 356.0 1
11000 14900 1305.0 6
11000 14071 522.0 6
11000 31422 16.0 1
11000 26081 203.0 1
11000 15394 363.0 1
11000 702 208.0 2
11000 19412 50.0 1
11000 13735 44768.0 14
11000 14112 601.0 1
11000 165 590.0 49
11000 15422 6879.0 4
11000 749 40.0 1
11000 15212 7.0 1
11010 644 562.0 5
11010 274167 165.0 2
11010 19342 2650281.0 523
11010 33 1857675.0 618
11010 1387 2347.0 3
11010 13685 472.0 3
11010 3538 12390.0 7
11010 14900 820.0 2
11010 15824 2051.0 3
11010 17574 175.0 1
11010 14071 1753.0 6
11010 683 24.0 3
11010 8230 645.0 8
11010 374371 12775.0 42
11010 14159 3341.0 6
11010 15483 3904.0 6
11010 17850 1230.0 3
11010 40194 7265.0 113
11010 43025 7985.0 2
11010 165 703.0 34
11010 13851 2603.0 4
11010 14488 416146.0 354
11010 25506 5190.0 10
1092360 318461 276.0 1
11019 644 454.0 4
11019 33 1603527.0 171
11019 13685 934.0 8
11019 15577 105.0 1
11019 14071 774.0 14
11019 13811 555.0 10
11019 702 3365.0 60
11019 93013 26924.0 11
11019 17850 52.0 2
11019 716 1816.0 10
11019 749 6.0 1
469777 15257 8092.0 11
469777 17574 149.0 1
469777 13945 786.0 2
469777 14159 166.0 3
469777 708 9132.0 46
469777 612331 7343.0 7
469777 44214 49096.0 45
469777 612332 562.0 1
11030 644 324.0 3
11030 33 480517.0 243
11030 77856 1427.0 1
11030 13685 734.0 2
11030 3732 2089.0 5
11030 14900 189.0 1
11030 5806 933.0 6
11030 348 283.0 1
11030 36474 1402.0 3
11030 15200 5849.0 118
11030 165 614.0 15
11030 16919 16297.0 44
11030 749 539.0 3
11032 313 38760.0 39
11032 17069 3286.0 11
11032 33 1370838.0 219
11032 14135 7889.0 14
11032 13685 82.0 4
11032 13788 1859.0 13
11032 15577 99.0 1
11032 338 17450.0 13
11032 683 247.0 15
11032 13811 1573.0 1
11032 374999 48.0 1
11032 13717 612.0 14
11032 15483 8946.0 14
11032 15407 17627.0 65
11032 13735 13864.0 14
11032 15200 1792.0 20
11032 165 14447.0 169
11032 13851 38312.0 57
11032 306 1702.0 24
1485603 30833 29.0 1
207662 4934 69565.0 28
207662 686771 367850.0 244
207662 686774 117402.0 81
109361 15321 14629.0 60
863030 2885 15052.0 23
863030 9355 2729.0 1
11071 2564 48615.0 142
11071 100015 28.0 1
11071 33 2517522.0 873
11071 1387 180.0 1
11071 13685 1256.0 4
11071 13687 349.0 1
11071 102547 863.0 3
11071 14060 28276.0 30
11071 15147 347.0 1
11071 15931 91153.0 27
11071 375964 29951.0 44
11071 14071 237.0 1
11071 5955 12634.0 13
11071 348 65.0 1
11071 375968 1602.0 2
11071 40657 44122.0 66
11071 702 504.0 4
11071 14159 1094.0 3
11071 136321 1909.0 1
11071 17415 358.0 1
11071 77613 2316.0 2
11071 716 972.0 12
11071 749 1642.0 1
11071 32392 723.0 1
11071 15212 7.0 1
11073 313 837.0 12
11073 14047 647.0 26
11073 33 286147.0 185
11073 215 241868.0 956
11073 15257 16799.0 13
11073 13811 514.0 2
11073 21833 2327.0 4
11073 251895 899.0 9
11073 306 1368.0 19
11073 749 96.0 4
11073 14176 2029.0 18
764739 893 611.0 1
11083 2151 4890.0 10
11083 644 680.0 3
11083 33 1353890.0 142
11083 17094 34394.0 87
11083 376247 1050.0 8
11083 13717 2406.0 53
11083 36879 259000.0 138
11083 14488 2177.0 11
11083 15212 7.0 1
1321808 5859 90.0 1
11101 33 15614.0 28
11101 1387 60.0 1
11101 13685 270.0 6
11101 13789 39.0 2
11101 46856 5705.0 5
11101 683 122.0 3
11101 13718 4136.0 7
11101 702 1007.0 3
11101 13990 2844.0 20
1321826 6865 55.0 1
11110 313 768.0 1
11110 644 1530.0 7
11110 14047 19.0 1
11110 33 4073660.0 312
11110 15931 146611.0 26
11110 14900 429.0 3
11110 14227 38.0 1
11110 14906 790.0 5
11110 17094 241474.0 230
11110 343 409.0 4
11110 348 3016.0 20
11110 18910 42.0 3
11110 14159 897.0 6
11110 24654 68627.0 149
11110 14943 575.0 1
11110 13836 81285.0 131
11110 45645 212.0 3
11110 13735 313224.0 86
11110 15200 5541.0 90
11110 165 6607.0 106
11110 13851 5824.0 54
11110 14016 38001.0 170
11110 32392 188720.0 161
11115 20052 1445.0 8
11115 17349 657.0 8
11115 33 436883.0 167
11115 13685 9806.0 40
11115 18008 62036.0 50
11115 377 18521.0 52
11115 749 262.0 2
11115 14016 4464.0 57
469868 16356 10276.0 96
109422 6139 192048.0 64
109422 29994 1884.0 2
109422 11895 5306.0 2
11124 22385 1610.0 27
11124 644 28.0 1
11124 33 115041.0 170
11124 16088 35262.0 122
11124 109280 74.0 2
11124 683 682.0 22
11124 13990 1771.0 35
11124 15200 4165.0 63
11124 14112 350.0 5
11124 17950 55.0 1
11124 13851 78569.0 109
11124 377137 49813.0 27
11126 313 671.0 1
11126 644 1445.0 12
11126 33 1422327.0 609
11126 1387 1028.0 4
11126 20418 155.0 2
11126 13685 2625.0 41
11126 15037 17954.0 38
11126 13788 2269.0 22
11126 39323 140318.0 359
11126 14900 30.0 1
11126 15257 110902.0 34
11126 17094 111924.0 100
11126 18008 232332.0 99
11126 14071 1987.0 27
11126 19126 5865.0 44
11126 13945 133.0 1
11126 13811 106.0 1
11126 37130 1983.0 1
11126 377182 329.0 1
11126 702 59.0 1
11126 19028 3104.0 53
11126 63322 453.0 1
11126 17850 64.0 2
11126 15615 5121.0 85
11126 13735 97716.0 107
11126 15200 7008.0 85
11126 165 3907.0 49
11126 377 24003.0 48
11126 15422 162787.0 96
11126 19069 2413.0 1
11126 749 83.0 1
11126 754 3152.0 43
469883 16356 11373.0 123
76678 476446 11997.0 7
797575 9868 10285.0 1
11149 33 176641.0 246
11149 14060 8047.0 30
11149 15931 4109.0 18
11149 14905 78.0 3
11149 34423 11.0 1
11149 110212 329.0 1
11149 98020 66.0 1
11149 15200 3159.0 45
11149 14112 2200.0 5
11149 13851 133548.0 27
11149 40748 33723.0 35
11149 15212 14.0 2
797581 5907 3343.0 1
43921 3295 1207.0 1
43921 3371 17459.0 5
43921 7197 3023.0 3
568209 18152 2042.0 16
568209 13324 367.0 1
568216 18152 6700.0 53
1584028 7384 1524.0 1
1584028 149649 272.0 1
1584028 8908 325.0 2
863142 7325 150.0 1
1125287 887 198.0 1
11177 33 1886107.0 252
11177 15931 57392.0 79
11177 13717 1902.0 51
11177 66103 580.0 1
11177 13836 20004.0 155
240556 6017 560.0 2
1551277 22580 192.0 1
76725 31183 318.0 2
76725 644 1397.0 9
76725 33 10077.0 4
76725 3762 322.0 1
76725 17574 25.0 1
76725 6444 1025.0 1
76725 348 41.0 1
76725 13811 131.0 2
76725 19412 160.0 1
76725 15088 750.0 1
76725 13836 377.0 1
76725 165 206.0 2
11202 15438 1533.0 1
11202 15024 46.0 1
11202 644 968.0 6
11202 33 937168.0 437
11202 13685 89.0 1
11202 30169 13324.0 98
11202 57600 105.0 1
11202 13811 6006.0 7
11202 702 277.0 7
11202 21826 445.0 7
11202 15407 1324.0 14
11202 21833 2246.0 1
11202 13735 168456.0 74
11202 165 228.0 4
11202 20719 47309.0 54
11202 14176 1052.0 3
797638 621617 3746.0 13
11207 313 214.0 1
11207 15244 157514.0 31
11207 33 971539.0 447
11207 13685 87.0 4
11207 13687 210.0 1
11207 15753 185.0 1
11207 16500 3785.0 12
11207 14900 473.0 1
11207 15257 45440.0 37
11207 16257 1302.0 10
11207 15264 5966.0 32
11207 23410 382.0 1
11207 348 424.0 6
11207 683 18.0 1
11207 377 29301.0 100
11208 22385 343.0 1
11208 17349 214.0 3
11208 14044 26.0 1
11208 15024 35215.0 32
11208 644 2144.0 7
11208 14047 446.0 42
11208 33 390298.0 208
11208 15671 1768.0 18
11208 13687 967.0 1
11208 14905 42.0 1
11208 14906 169.0 2
11208 14071 274.0 5
11208 13945 201.0 1
11208 13811 30.0 1
11208 13717 4403.0 169
11208 31481 15.0 1
11208 33018 183647.0 132
11208 99129 268.0 1
11208 377 19403.0 50
11208 14488 6230.0 19
11208 379251 75893.0 75
11208 749 237.0 3
11208 13530 16707.0 112
1289166 6805 23866.0 9
1158096 604800 150.0 1
11226 313 699.0 1
11226 32645 447.0 1
11226 15438 31477.0 56
11226 644 2978.0 7
11226 19342 574086.0 465
11226 33 1397587.0 299
11226 15671 1768.0 18
11226 25424 14984.0 12
11226 13788 576.0 3
11226 39323 55675.0 177
11226 16500 7770.0 44
11226 17574 135.0 4
11226 18008 479139.0 226
11226 38500 405.0 1
11226 17850 18.0 1
11226 15200 7042.0 41
11226 14488 1423568.0 486
11226 19069 1966.0 2
11237 33 1290433.0 258
11237 379907 109300.0 69
11237 683 1058.0 27
11237 140489 149619.0 46
11237 62853 224473.0 7
11237 165 5564.0 50
11237 29861 7749.0 6
1256425 49155 328.0 3
1027052 30601 2.0 1
1584110 12767 20636.0 4
240640 18590 574.0 1
240640 6021 222.0 2
240640 8674 100369.0 145
240640 32088 6227.0 1
1190913 33669 1098.0 3
44037 16602 742.0 4
1551368 26103 355.0 1
11282 33 1293642.0 977
11282 21549 624.0 1
11282 15383 9900.0 1
11282 7725 2025.0 3
11282 21826 4636.0 7
11282 15546 1938.0 9
11282 15615 465.0 5
11282 16063 156.0 2
11282 14176 738.0 2
11282 22633 3926.0 26
11282 13603 27826.0 127
11286 380860 162.0 1
11286 15024 5824.0 79
11286 644 1054.0 2
11286 15244 1167.0 1
11286 33 398212.0 460
11286 1387 174.0 1
11286 15264 118.0 1
11286 15377 447.0 1
11286 13945 521.0 2
11286 13717 1790.0 33
11286 702 50.0 2
11286 26121 168.0 7
11286 19412 65.0 1
11286 34500 25899.0 76
11286 15088 475.0 1
11286 21826 356.0 6
11286 15546 54.0 1
11286 716 282.0 6
11286 13735 68.0 1
11286 14112 262670.0 96
11286 25506 1885.0 2
11286 20719 662.0 2
11286 13741 19832.0 78
11286 13127 234.0 3
11286 14176 12480.0 58
11286 14122 32.0 2
11286 15212 135.0 2
11287 313 25586.0 158
11287 644 434.0 4
11287 33 543215.0 439
11287 13685 4341.0 74
11287 14900 2428.0 31
11287 15824 5.0 2
11287 17574 406.0 5
11287 18008 39206.0 110
11287 14071 1307.0 25
11287 15766 14920.0 7
11287 14159 1430.0 10
11287 15200 64233.0 150
11287 19069 33583.0 80
11287 749 250.0 3
11292 22385 9.0 1
11292 15024 402.0 9
11292 644 31433.0 22
11292 33 822806.0 644
11292 14060 18286.0 24
11292 15931 48935.0 21
11292 15257 14372.0 31
11292 15048 5.0 2
11292 13797 21021.0 354
11292 29497 14785.0 96
11292 702 1007.0 9
11292 56838 6135.0 7
11292 14099 5579.0 45
11292 39903 18572.0 26
11292 17470 180.0 1
11292 748 80050.0 51
11292 749 62.0 1
11292 15212 7.0 1
961568 5314 190.0 1
896037 24158 4565.0 5
11319 33 1949231.0 523
11319 32168 984.0 2
11319 348 216.0 1
11319 7539 3597.0 5
11319 88878 101.0 1
11319 13836 65986.0 133
11319 708 756.0 1
11319 15407 3445.0 78
11319 13990 241.0 3
11319 64328 862.0 1
11319 15200 5905.0 92
11319 13851 1301.0 20
11319 16919 25.0 1
764989 11000 544.0 1
44097 21448 302210.0 115
11330 37708 2949.0 3
11330 313 3058.0 55
11330 15438 118.0 5
11330 15024 32431.0 31
11330 33 147143.0 239
11330 381992 2030.0 1
11330 13717 1803.0 64
11330 13735 65368.0 56
11330 165 1331.0 49
11330 377 15906.0 51
11330 19069 20314.0 88
11330 754 3298.0 43
1092673 9922 67500.0 41
1223746 4470 2300.0 1
11340 33 535423.0 233
11340 15354 2225.0 8
11340 39690 11008.0 7
11340 15931 134782.0 90
11340 15824 26141.0 28
11340 15048 574.0 43
11340 14071 159.0 1
11340 203217 3311.0 3
11340 39703 30249.0 60
11340 7949 2183.0 3
11340 15407 2353.0 54
11340 37493 4029.0 14
11340 37494 32048.0 46
11340 15422 81027.0 151
11347 33 45405.0 135
11347 49746 15199.0 44
11347 183173 32149.0 76
11347 19412 1703.0 4
1518696 1815 13791.0 2
1518696 1257 9013.0 5
1518696 11398 10449.0 8
11379 19342 558274.0 64
11379 33 1408979.0 159
11379 18008 284687.0 115
11379 383218 18258.0 12
11379 15407 6531.0 75
11379 377 43284.0 93
11379 15422 149150.0 123
11379 19069 11778.0 22
11379 754 2974.0 41
11380 644 590.0 4
11380 14047 274.0 19
11380 33 1071637.0 540
11380 1387 481.0 4
11380 13685 1218.0 25
11380 13789 838.0 6
11380 15257 29032.0 45
11380 17094 30497.0 88
11380 14071 513.0 4
11380 13811 143.0 1
11380 702 1566.0 5
11380 116385 74154.0 156
11380 165 5761.0 39
11380 14016 1481.0 29
928883 25134 978.0 4
240773 6026 149985.0 88
240773 28881 7050.0 4
240773 88475 2906.0 11
11398 644 3385.0 9
11398 33 2681628.0 236
11398 1387 6504.0 11
11398 29893 675.0 1
11398 13685 75.0 3
11398 3664 29596.0 53
11398 13687 210.0 1
11398 14060 11948.0 14
11398 29987 7390.0 3
11398 130955 371256.0 145
11398 18910 267.0 12
11398 702 124.0 2
11398 14159 199.0 2
11398 19412 211.0 1
11398 13990 20552.0 77
11398 66437 2161.0 4
11398 13851 11154.0 81
11398 13741 45439.0 100
208017 80773 314.0 1
11410 33 148286.0 123
11410 33688 51191.0 29
11410 17119 3148.0 192
11410 250892 18900.0 8
11411 20052 893.0 6
11411 33 506127.0 158
11411 14060 1588.0 10
11411 15147 7142.0 31
11411 19981 2484.0 28
11411 353812 2046.0 1
11411 18008 117397.0 85
11411 13735 101123.0 42
11411 377 20232.0 49
11411 14488 842916.0 351
11411 19069 9832.0 14
11411 14016 6563.0 72
11411 754 6646.0 43
535703 23608 11182.0 2
1387676 35489 44.0 1
1223839 12297 56.0 1
11429 33 440921.0 146
11429 14071 1388.0 17
11429 249905 4688.0 29
11429 702 2262.0 174
11429 17850 44.0 1
11429 14112 1200.0 5
797867 5753 6700.0 19
11437 17349 577.0 7
11437 33 425161.0 175
11437 1387 28.0 1
11437 15931 28365.0 59
11437 20119 225.0 1
11437 15048 854.0 61
11437 17094 5990.0 49
11437 343 128.0 6
11437 683 94.0 5
11437 13811 163.0 1
11437 13717 2231.0 49
11437 702 825.0 11
11437 14159 4026.0 37
11437 17850 456.0 2
11437 14112 1130.0 5
11437 165 2227.0 42
11437 14016 347.0 42
11438 20052 10377.0 20
11438 644 2600.0 23
11438 14047 20.0 2
11438 19342 582042.0 493
11438 33 1866556.0 254
11438 1387 150.0 3
11438 31082 15241.0 14
11438 384754 2641.0 21
11438 13685 545.0 8
11438 19104 225.0 1
11438 39323 260.0 2
11438 14900 843.0 6
11438 14906 56.0 2
11438 15048 289.0 24
11438 17574 40.0 1
11438 18008 319128.0 99
11438 14071 6419.0 59
11438 19168 4689.0 19
11438 384770 17907.0 10
11438 343 136.0 8
11438 348 761.0 5
11438 13811 1250.0 8
11438 13717 1708.0 52
11438 20698 796.0 2
11438 702 242.0 3
11438 19028 17112.0 102
11438 14159 93.0 2
11438 36879 31500.0 29
11438 716 1816.0 11
11438 17286 31.0 1
11438 377 45188.0 109
11438 14488 76428.0 111
11438 749 1632.0 11
11438 14016 3620.0 7
11438 15212 7.0 1
11438 754 4140.0 37
11439 1117 6953.0 5
11439 33 2099756.0 211
11439 13788 3710.0 35
11439 354949 28.0 1
11439 15335 144.0 1
11439 32556 59805.0 99
11439 13851 10.0 1
11439 748 4207.0 40
11439 384860 130.0 1
44214 32169 413466.0 380
44214 26139 863.0 2
44214 12666 979.0 2
109753 1939 765.0 2
109753 34072 128.0 1
11458 17761 3125.0 17
11458 313 25032.0 184
11458 64546 2254.0 11
11458 33 2008868.0 675
11458 1387 37.0 1
11458 13788 3377.0 36
11458 15257 149370.0 97
11458 14905 2004.0 14
11458 14906 1580.0 3
11458 17988 1240.0 11
11458 14071 2400.0 15
11458 23410 715.0 2
11458 15766 377.0 4
11458 702 122.0 3
11458 19412 603.0 2
11458 23977 4563.0 8
11458 17850 1654.0 2
11458 13735 120664.0 105
11458 377 18611.0 44
11458 749 526.0 3
11458 14016 34961.0 365
11458 15212 10.0 1
11458 754 2587.0 27
896195 24925 300.0 1
1322180 5004 2164.0 24
601286 9973 112.0 1
601286 11083 28351.0 126
601286 28738 77.0 1
896198 25031 415.0 1
11468 33 538005.0 422
11468 385426 19408.0 4
11468 385430 55414.0 133
11468 17094 6105.0 88
11468 37126 2414.0 48
11468 13945 1010.0 7
11468 21827 36957.0 21
11468 13735 43034.0 26
11474 15024 1078.0 22
11474 33 859674.0 70
11474 17094 130086.0 63
11474 13717 410.0 7
11474 17415 9442.0 65
11474 15615 4703.0 91
11474 15200 16128.0 238
11474 37157 850.0 22
1420498 4671 460.0 19
11478 33 319877.0 215
11478 3871 3590.0 7
11478 15037 2852.0 48
11478 15931 3735.0 15
11478 13945 880.0 4
11478 683 86.0 8
11478 14943 1137.0 2
11478 13735 34308.0 35
11478 165 1028.0 36
11480 313 7002.0 17
11480 33 1559212.0 300
11480 15824 48.0 4
11480 18008 344097.0 115
11480 19126 7898.0 117
11480 385745 17602.0 120
11480 15200 26953.0 126
11480 165 646.0 4
11480 16063 860.0 67
11480 23222 54523.0 50
11480 356323 44518.0 37
11480 20719 119467.0 37
11480 19069 16523.0 17
11480 748 22546.0 34
11498 644 778.0 3
11498 33 900954.0 425
11498 15257 10879.0 14
11498 702 3.0 1
11498 13990 14128.0 144
11498 13851 26909.0 56
11498 386007 1194.0 1
1027306 6978 204.0 1
306435 43334 28075.0 19
306435 10628 159.0 1
142600 33 8412.0 4
142600 1387 234.0 1
142600 4863 254.0 1
732429 7170 114.0 2
732429 1012 426.0 1
1584398 791 138.0 1
1387793 539049 3905.0 15
11543 644 172.0 5
11543 21868 138.0 1
11543 119329 114923.0 22
11543 33 549976.0 146
11543 1387 98.0 3
11543 13685 601.0 2
11543 14906 603.0 6
11543 14071 473.0 2
11543 683 18.0 1
11543 7764 81960.0 51
11543 13717 1785.0 53
11543 14159 45.0 1
11543 17850 28.0 1
11543 15200 1584.0 30
11543 13851 12.0 1
11543 13741 54.0 1
601368 18675 250000.0 3
11559 313 346.0 1
11559 644 778.0 9
11559 14047 3194.0 770
11559 33 605508.0 326
11559 1387 6.0 1
11559 15048 730.0 81
11559 17574 297.0 9
11559 43345 3348.0 20
11559 14071 227.0 1
11559 49746 24292.0 6
11559 13945 1459.0 2
11559 13811 23.0 1
11559 19546 11.0 1
11559 306 7512.0 96
11559 14176 1830.0 12
11559 14122 24.0 1
11564 313 214.0 1
11564 644 281.0 2
11564 33 1178673.0 424
11564 13687 533.0 2
11564 15931 100973.0 76
11564 14071 352.0 1
11564 39848 4659928.0 462
11564 13717 371.0 53
11564 19028 4527.0 6
11564 13836 16379.0 53
11564 45133 453.0 1
11564 165 1337.0 61
11564 749 377.0 1
11564 14016 2953.0 78
699698 3902 269.0 1
339291 336706 6609.0 70
339291 243237 45277.0 8
634205 1722 7721.0 26
11628 644 150.0 1
11628 755 18.0 1
11628 15910 54219.0 250
11628 33 1370356.0 459
11628 1387 67.0 1
11628 389333 89.0 1
11628 15577 724.0 1
11628 17574 39.0 1
11628 7483 50085.0 6
11628 18910 33511.0 177
11628 389348 25.0 1
11628 165 5964.0 149
11628 377 1641.0 5
11628 749 453.0 2
11628 14016 2942.0 81
11628 754 332.0 3
11639 20052 5156.0 10
11639 15024 1510.0 33
11639 644 1855.0 3
11639 33 1572997.0 1206
11639 1387 1676.0 4
11639 23153 1666.0 2
11639 14900 765.0 5
11639 14906 524.0 2
11639 18008 181156.0 84
11639 14071 323.0 1
11639 13811 21.0 1
11639 14159 8959.0 7
11639 389698 300.0 2
11639 13990 799.0 21
11639 165 3408.0 69
11639 25506 1494.0 3
11639 749 308.0 1
11639 14122 124.0 4
11639 15212 7.0 1
11640 33 341593.0 226
11640 389718 5200.0 3
11640 66912 290.0 2
11640 389719 62226.0 79
11640 348 774.0 9
11640 23064 1126.0 10
11640 13851 21936.0 33
11647 313 2086.0 31
11647 644 342.0 2
11647 21868 564.0 1
11647 33 175210.0 76
11647 1387 247.0 10
11647 13685 439.0 3
11647 13687 349.0 1
11647 13788 3082.0 32
11647 15931 15372.0 29
11647 14071 280.0 1
11647 37689 9833.0 28
11647 19028 2178.0 3
11647 13990 1219.0 28
11647 749 252.0 1
11660 33 1746342.0 563
11660 15037 9643.0 40
11660 15257 18603.0 37
11660 390028 5758.0 23
11660 66912 5897.0 4
11660 13797 1611.0 11
11660 19491 2246.0 8
11660 13702 57.0 1
11660 46856 450811.0 211
11660 15377 2623.0 39
11660 13717 1735.0 53
11660 702 228.0 1
11660 14159 121.0 2
11660 24654 49646.0 82
11660 14943 1686.0 3
11660 100319 412.0 5
11660 17286 104.0 3
11660 15200 3887.0 45
11660 13851 184711.0 155
11662 14044 259.0 1
11662 33 3779316.0 835
11662 13685 58.0 2
11662 17094 40933.0 120
11662 348 4536.0 32
11662 683 18.0 1
11662 716 2721.0 10
11662 15407 1151.0 27
11662 13990 8467.0 183
11662 13735 130662.0 69
11662 390140 12876.0 3
11662 13851 95858.0 87
11662 14016 982.0 34
11670 15024 161.0 2
11670 644 8864.0 34
11670 15244 9400.0 1
11670 33 1912131.0 1665
11670 15671 1834.0 56
11670 15264 224.0 1
11670 34768 5915.0 20
11670 13717 1467.0 53
11670 14159 923.0 3
11670 9436 121.0 1
11670 15546 120118.0 100
11670 716 913.0 11
11670 15407 2769.0 80
11670 28621 1048.0 1
11670 28637 1228.0 5
11670 14112 145.0 1
11670 165 1828.0 51
11670 122586 13001.0 45
11670 13741 158808.0 172
11670 15560 1204.0 3
11670 141079 76292.0 355
11678 644 3153.0 19
11678 33 725579.0 558
11678 1387 861.0 5
11678 17997 28779.0 53
11678 13789 1638.0 5
11678 16500 3790.0 17
11678 15048 24609.0 109
11678 17574 21230.0 35
11678 15264 123.0 1
11678 14071 11041.0 28
11678 6923 454.0 1
11678 4 14082.0 38
11678 74916 3273.0 26
11678 13717 1708.0 52
11678 702 3152.0 14
11678 19412 278.0 1
11678 716 375.0 5
11678 36474 4034.0 4
11678 13990 2444.0 12
11678 36898 1420.0 2
11678 13735 178014.0 116
11678 23222 2244.0 84
11678 20719 77811.0 41
11678 748 38388.0 26
11678 15212 1124.0 8
11687 313 241.0 2
11687 18946 501.0 2
11687 15024 2468.0 43
11687 644 199.0 5
11687 33 2069078.0 361
11687 13685 1623.0 17
11687 19104 6.0 1
11687 15037 7439.0 40
11687 15931 155001.0 65
11687 14900 766.0 11
11687 14906 422.0 1
11687 121337 11202.0 9
11687 17094 134.0 1
11687 14071 3942.0 16
11687 17914 1411.0 1
11687 348 3576.0 13
11687 8331 193.0 2
11687 19028 13858.0 28
11687 708 5978.0 84
11687 17850 15.0 1
11687 13735 2314.0 1
11687 165 8377.0 37
11687 15212 7.0 1
11688 15024 877.0 25
11688 21304 2114950.0 193
11688 644 647.0 6
11688 15244 4448.0 1
11688 14047 195.0 10
11688 33 589125.0 343
11688 16010 99.0 1
11688 26109 47.0 1
11688 17574 150.0 1
11688 390701 99980.0 74
11688 17914 270.0 2
11688 30169 160526.0 342
11688 13717 1735.0 53
11688 13990 11058.0 76
11688 13735 20675.0 13
11688 15212 17.0 1
11689 390713 1000.0 1
11689 22385 69.0 1
11689 2172 726.0 1
11689 644 134.0 1
11689 15244 10614.0 1
11689 33 2188593.0 836
