Id,in_degree,out_degree,in_strength_total,out_strength_total,in_strength_count,out_strength_count,cluster
16010,31,5,10786.0,664.0,54,5,0
14060,129,29,1085561.0,10767.0,2434,43,-1
16088,31,4,512748.0,7520.0,1851,24,0
14071,483,0,1480781.0,0.0,6010,0,-1
683,274,8,68669.0,812.0,1324,10,-1
702,421,0,943497.0,0.0,5954,0,-1
14099,101,9,172977.0,5986.0,1433,18,0
716,284,15,628218.0,3821.0,2916,27,-1
13990,267,18,1273780.0,76464.0,12769,69,-1
15207,3,1,40721.0,4965.0,182,7,0
749,410,0,197119.0,0.0,784,0,-1
14122,97,0,7577.0,0.0,406,0,0
950550,0,1,0.0,135.0,0,1,0
983334,0,2,0.0,920.0,0,6,0
14520,16,2,266091.0,88368.0,23,6,0
23367,7,8,191881.0,590639.0,75,471,0
65832,5,1,32817.0,126.0,72,1,0
28762,5,13,25962.0,25099.0,18,46,0
306,113,41,813028.0,585341.0,4677,221,-1
14982,11,2,37462.0,65812.0,101,69,0
16436,6,11,37910.0,704131.0,121,509,0
16450,11,11,828048.0,37829.0,637,229,0
16451,8,15,319539.0,114673.0,64,75,0
16457,5,20,1201124.0,729202.0,109,247,0
16467,7,24,117910.0,1131598.0,97,654,0
16616,10,12,221958.0,730661.0,1836,585,0
16630,6,20,1228474.0,297150.0,730,318,0
16659,6,10,95018.0,2513126.0,21,502,0
16699,7,25,8328.0,1269576.0,27,1052,0
16705,9,14,177737.0,932474.0,1998,701,0
16726,6,8,24959.0,206224.0,6,219,0
16739,8,18,207430.0,613296.0,121,395,0
16740,5,18,1498005.0,288103.0,316,87,0
16747,6,12,25898.0,844860.0,24,453,0
16748,12,16,298595.0,681545.0,189,293,0
16812,9,10,237501.0,178969.0,393,65,0
1061,6,15,39853.0,7370.0,8,25,0
1048889,0,1,0.0,1231.0,0,3,0
1016136,0,1,0.0,35.0,0,1,0
262479,1,2,883.0,649810.0,1,101,0
24980,5,10,438488.0,14876175.0,28,280,0
343,65,1,18280.0,38.0,320,2,0
16926,5,24,125265.0,4625974.0,15,586,0
786790,0,1,0.0,355.0,0,1,0
295275,0,2,0.0,20558.0,0,162,0
31481,10,5,54888.0,8252.0,118,9,0
373,6,12,17862.0,260365.0,81,180,0
17193,5,12,199525.0,180080.0,472,206,0
14044,138,0,204460.0,0.0,696,0,-1
13752,5,13,3119.0,394230.0,22,461,0
13788,114,2,275204.0,442.0,2385,4,0
17094,162,110,5519816.0,509051.0,8512,519,-1
17243,15,11,862719.0,2254589.0,672,287,0
17286,88,0,49506.0,0.0,423,0,0
15200,334,78,1397015.0,109965.0,16272,220,-1
14264,7,17,309000.0,529913.0,216,508,0
17336,4,6,14143.0,60164.0,12,83,0
819578,0,1,0.0,2950.0,0,1,0
59733,6,4,82942.0,15807.0,55,7,0
786828,1,2,205049.0,2017.0,235,3,0
662516,2,1,2698.0,205049.0,4,235,0
17741,12,0,1967.0,0.0,14,0,0
819632,0,1,0.0,150.0,0,1,0
852422,0,1,0.0,27112.0,0,7,0
26052,5,12,162812.0,72961.0,72,75,0
852432,0,2,0.0,73.0,0,3,0
18685,3,6,547.0,11444.0,4,6,0
21482,11,22,307447.0,100418.0,395,82,0
33239,4,3,135539.0,238756.0,108,108,0
15568,15,1,199203.0,598.0,416,1,0
506060,2,5,3405.0,403916.0,4,204,0
552333,1,0,237483.0,0.0,104,0,0
17470,6,2,5723.0,3460.0,36,21,0
1278450,0,1,0.0,740.0,0,1,0
32352,4,1,16363.0,869.0,33,1,0
1376756,0,1,0.0,336.0,0,3,0
280109,3,4,1840378.0,5797.0,15,6,0
1475074,0,2,0.0,14539.0,0,17,0
360970,0,2,0.0,19117.0,0,48,0
1391,8,2,44978.0,15525.0,85,3,0
590346,1,3,2359.0,18802.0,12,51,0
32556,7,1,282414.0,751.0,335,1,0
706582,1,1,16624.0,2359.0,41,12,0
1344023,0,2,0.0,13314.0,0,22,0
36106,7,9,624350.0,266350.0,1111,203,0
950822,0,1,0.0,3245.0,0,1,0
164403,1,1,60.0,1476.0,1,2,0
885299,0,1,0.0,189.0,0,3,0
14019,3,5,8738.0,20602.0,32,9,0
66103,5,2,8406.0,224920.0,16,77,0
1606214,0,1,0.0,1306.0,0,1,0
21526,3,14,317459.0,129774.0,2494,82,0
950866,0,1,0.0,354.0,0,1,0
1245788,0,1,0.0,182.0,0,1,0
22576,5,24,92049.0,316802.0,321,695,0
197220,0,3,0.0,17577.0,0,99,0
15394,45,6,88121.0,99454.0,437,9,0
31758,4,2,7517.0,7723.0,60,15,0
688761,1,1,544.0,1078.0,1,3,0
18043,4,1,221115.0,17000.0,17,3,0
66176,0,1,0.0,15301.0,0,19,0
23786,3,4,147446.0,125226.0,112,124,0
164489,0,1,0.0,1488.0,0,2,0
27289,8,12,46844564.0,17475349.0,1706,1735,-1
1606305,0,1,0.0,3659.0,0,7,0
22705,11,17,945664.0,133351.0,797,147,0
1508003,0,1,0.0,5.0,0,1,0
23608,12,17,642832.0,886303.0,112,988,0
1442474,0,1,0.0,14730.0,0,1,0
18444,5,10,207379.0,18406.0,17,67,0
18465,4,8,185817.0,697994.0,22,198,0
15244,156,20,12660732.0,101454.0,1990,37,-1
13685,474,135,701071.0,49049.0,5435,371,-1
15264,150,29,705897.0,77149.0,1747,55,-1
13811,340,95,943233.0,2136879.0,3933,2376,-1
15204,17,5,36001.0,83679.0,123,18,0
426680,1,2,2338.0,1909.0,1,18,0
1508026,0,1,0.0,2418.0,0,2,0
18283,2,5,2903.0,26783.0,3,7,0
1376959,0,1,0.0,24.0,0,1,0
26421,6,2,2087.0,309.0,16,2,0
18668,7,16,263263.0,407125.0,370,401,0
18673,9,18,260293.0,132163.0,53,107,0
18675,3,3,259278.0,61037.0,9,34,0
18676,3,4,33790.0,9856.0,26,38,0
754388,0,1,0.0,14681.0,0,2,0
218622,6,1,271345.0,2800.0,78,1,0
748,49,18,3564656.0,185046.0,2839,32,0
18829,6,15,78921.0,4459944.0,42,1106,0
18833,7,12,451905.0,401329.0,213,490,0
827,8,26,946295.0,1602071.0,47,778,0
18848,11,14,516463.0,1399985.0,486,800,0
1245934,0,1,0.0,1098.0,0,22,0
19564,10,18,148570.0,90838.0,533,385,0
754,77,10,295472.0,4213.0,2336,13,0
755,10,6,200522.0,155903.0,423,36,0
144059,2,1,6832.0,85085.0,4,210,0
85028,3,1,28736.0,906.0,39,15,0
13851,490,52,22769939.0,366546.0,24662,138,-1
525045,2,3,11551.0,90369.0,5,173,0
25737,6,15,121639.0,110523.0,418,34,0
23623,8,6,30869.0,93946.0,70,153,0
1442547,0,1,0.0,32.0,0,1,0
14135,71,44,3140101.0,604878.0,3774,291,-1
353232,1,3,722.0,36365.0,3,88,0
15362,65,15,689113.0,18500.0,2997,32,0
14900,296,66,429479.0,23259698.0,1727,15448,-1
13797,51,1,295296.0,333.0,2388,3,0
13702,78,3,9376.0,178.0,90,3,0
26081,20,13,5534.0,3133.0,28,18,0
19412,161,10,86618.0,1051.0,365,10,-1
24654,41,3,1572105.0,6496.0,3729,13,0
21826,76,1,200888.0,118.0,460,1,0
15546,60,11,1994362.0,43251.0,2065,26,0
21833,36,0,761792.0,0.0,580,0,0
16063,34,4,25850.0,109.0,647,8,0
15212,218,12,39047.0,19682.0,409,89,-1
1100,6,21,30985.0,675549.0,33,303,0
98279,2,0,1129.0,0.0,2,0,0
348,381,0,468808.0,0.0,2896,0,-1
14159,390,90,681455.0,28016171.0,2584,7001,-1
30195,16,9,666546.0,115325.0,2250,69,0
15931,221,103,13732969.0,589738.0,9986,432,-1
13836,157,92,4528026.0,424393.0,8714,393,-1
15383,19,7,8203988.0,5772.0,904,10,0
22082,5,4,70444.0,103946.0,83,91,0
15407,138,66,1164751.0,635968.0,10080,1149,-1
22001,13,7,844615.0,14705.0,1259,13,0
18856,5,1,1552.0,6265.0,19,35,0
15354,60,17,178260.0,42936.0,707,41,0
15147,38,13,355158.0,1830736.0,463,45,0
15377,39,4,65395.0,460.0,690,4,0
17914,68,11,141806.0,9117.0,286,16,0
13735,307,243,15067687.0,8352132.0,12358,6510,-1
14112,76,60,387952.0,9917503.0,439,10988,-1
39298,7,0,864253.0,0.0,214,0,0
130474,3,2,19946.0,209962.0,6,837,0
15024,310,156,4339911.0,2102551.0,12631,1116,-1
23030,35,7,249857.0,1478.0,803,11,0
30169,26,12,7232899.0,42588.0,5911,26,-1
13687,137,10,223550.0,2181.0,369,10,-1
19104,94,2,12504.0,445.0,110,2,0
34768,19,3,179103.0,808651.0,360,101,0
28637,11,5,8569759.0,5194.0,1332,56,0
14906,120,0,223997.0,0.0,384,0,0
17574,202,6,680517.0,27842.0,1589,13,-1
13718,22,1,858532.0,14839.0,1350,9,0
17850,107,0,158668.0,0.0,480,0,0
791,11,24,1802594.0,545732.0,1050,692,0
34500,42,6,2439260.0,1094703.0,2737,147,0
15085,24,4,50945.0,370.0,281,4,0
37157,25,10,58196.0,10886.0,451,30,0
1370,12,5,38196.0,142963.0,15,73,0
136423,2,0,39540.0,0.0,72,0,0
29447,29,60,10280603.0,2897320.0,844,2205,-1
22122,15,0,31261.0,0.0,136,0,0
15753,73,0,37451.0,0.0,133,0,0
175919,3,1,767.0,57.0,3,1,0
92991,7,1,30566.0,43.0,137,1,0
18159,14,0,3292.0,0.0,20,0,0
22413,1,2,9898.0,7706.0,112,65,0
126189,1,1,5724.0,22976.0,1,25,0
15414,19,11,527108.0,528598.0,1246,660,0
1049373,0,1,0.0,72.0,0,1,0
192295,1,0,3850.0,0.0,1,0,0
15422,64,43,6208769.0,850271.0,6535,1349,-1
87182,1,0,688.0,0.0,1,0,0
15560,23,0,25619.0,0.0,67,0,0
14016,186,127,1104578.0,732746.0,11568,1533,-1
57658,4,0,7193.0,0.0,38,0,0
21737,6,2,67244.0,4741.0,134,2,0
171212,6,1,5250.0,110.0,34,2,0
77579,5,5,14973.0,21739.0,30,27,0
111734,10,1,69779.0,886.0,31,1,0
205966,1,1,236.0,347.0,1,1,0
208505,3,2,33245.0,11356.0,5,19,0
19028,58,13,1157502.0,5797.0,2593,22,0
35891,5,1,23934.0,163539.0,46,1,0
40194,15,4,81186.0,1853.0,916,8,0
557865,0,1,0.0,23.0,0,1,0
852781,0,1,0.0,723.0,0,1,0
1278765,0,1,0.0,1144.0,0,6,0
15500,39,23,940474.0,446420.0,1413,337,0
20119,22,0,11938.0,0.0,45,0,0
15373,16,5,1520194.0,5096.0,2435,11,0
247790,2,3,573502.0,33330.0,1067,106,0
30953,9,5,39673.0,19866.0,203,29,0
40243,7,3,153854.0,95680.0,15,268,0
483164,1,0,93591.0,0.0,40,0,0
15586,43,38,1530665.0,7976504.0,5024,1839,-1
15335,37,5,54868.0,12019.0,541,12,0
21805,13,5,714067.0,23210.0,424,19,0
25230,12,10,372256.0,225305.0,165,28,0
19878,5,0,14607.0,0.0,22,0,0
209656,1,2,47500.0,1108.0,1,2,0
25506,33,19,413101.0,1641793.0,635,95,0
1278788,0,1,0.0,1539.0,0,1,0
347356,1,9,1539.0,223287.0,1,52,0
20897,5,6,56633.0,271885.0,20,149,0
164686,3,2,2295.0,2937.0,5,10,0
18055,6,2,34288.0,88899.0,55,268,0
128079,4,3,231886.0,17519.0,201,20,0
15172,5,4,1620032.0,88083.0,1381,12,0
15483,45,7,1816812.0,83667.0,1527,15,0
165823,3,3,1607365.0,23691.0,1132,7,0
23218,21,8,40510.0,2940.0,640,17,0
852,14,18,6915228.0,6174899.0,1291,1876,0
15910,47,3,1634731.0,1636.0,7463,4,0
15048,140,3,180672.0,4719.0,4512,9,-1
15543,7,7,1833342.0,337764.0,1851,145,0
13731,11,3,15307.0,11420.0,61,11,0
20719,60,7,3665370.0,19855.0,3325,12,0
230228,0,2,0.0,358697.0,0,109,0
1442645,0,1,0.0,244.0,0,2,0
25134,7,10,49310.0,862342.0,40,395,0
22234,7,12,14697.0,546993.0,23,347,0
17997,89,42,2774965.0,192600.0,5441,170,-1
16500,67,13,232252.0,48850.0,1035,61,0
34423,11,0,465.0,0.0,16,0,0
94492,3,2,66606.0,3143.0,103,39,0
37494,10,0,117217.0,0.0,124,0,0
50097,1,5,1013.0,6032.0,3,5,0
307626,1,0,183393.0,0.0,89,0,0
1573721,0,1,0.0,89.0,0,2,0
88147,6,1,3696.0,17.0,33,1,0
18910,78,2,173164.0,8677.0,2948,10,0
17119,48,1,175550.0,297.0,1976,13,0
37689,8,11,85573.0,193290.0,59,89,0
15088,62,0,51944.0,0.0,80,0,0
66437,4,6,245019.0,278957.0,755,603,0
1147749,0,1,0.0,1733.0,0,1,0
872,10,21,1944369.0,271597.0,719,331,0
564953,1,1,217376.0,129.0,119,8,0
119806,7,3,74679.0,8445.0,76,20,0
22385,79,9,199859.0,5626.0,1075,13,0
29856,8,5,42999.0,5410.0,160,7,0
33646,4,9,32389.0,1122868.0,13,468,0
530674,2,2,86061.0,27605.0,32,6,0
28695,6,13,190447.0,79414.0,77,109,0
883,5,12,295070.0,1178672.0,119,1182,0
40651,13,3,14487.0,1088.0,34,3,0
475004,1,0,96.0,0.0,1,0,0
13829,27,1,108750.0,1279.0,334,2,0
374627,1,0,9000.0,0.0,1,0,0
820088,0,1,0.0,893.0,0,43,0
551827,3,0,2331.0,0.0,113,0,0
852866,0,1,0.0,186490.0,0,84,0
33669,7,1,1145632.0,5561.0,353,11,0
606113,1,1,5561.0,145.0,11,1,0
25424,16,7,276511.0,29283.0,257,19,0
405619,1,0,6641.0,0.0,3,0,0
459660,3,1,9124.0,544.0,23,1,0
17950,62,790,6070596.0,147461485.0,3117,16363,-1
913,4,6,45270.0,36819.0,61,89,0
38879,9,14,52244.0,270815.0,308,166,0
422637,1,0,8526.0,0.0,1,0,0
179992,3,1,124899.0,222.0,211,1,0
422655,1,0,5853.0,0.0,18,0,0
95186,4,4,19211.0,41793.0,25,167,0
17069,41,15,1371131.0,5871.0,5779,39,-1
423373,1,1,50.0,8665.0,1,23,0
33688,4,4,101658.0,553078.0,41,266,0
14488,129,93,41164765.0,2603015.0,28111,1317,-1
923,6,19,472728.0,2692647.0,365,1502,0
23782,4,9,1696806.0,704441.0,1299,375,0
99240,0,2,0.0,9988.0,0,5,0
442324,1,0,9952.0,0.0,3,0,0
525232,1,2,5151.0,309839.0,8,553,0
30753,2,14,311107.0,144410.0,553,335,0
123127,2,0,1219.0,0.0,3,0,0
29994,8,10,65866.0,252326.0,55,140,0
206002,3,2,26620.0,307.0,154,3,0
15615,71,42,1061795.0,376665.0,6558,488,-1
206017,1,1,351.0,2404.0,1,1,0
19491,29,17,122750.0,64932.0,423,52,0
23064,25,2,10675.0,164.0,107,3,0
15396,6,1,4627.0,93961.0,8,125,0
17528,13,8,3177528.0,96669.0,2698,46,0
38008,7,0,2026.0,0.0,7,0,0
30174,9,10,6960.0,17047.0,15,37,0
440887,1,0,2000.0,0.0,2,0,0
355351,2,0,3475.0,0.0,8,0,0
38500,13,1,47467.0,237.0,96,1,0
525253,1,1,1851.0,274.0,1,1,0
676262,1,1,274.0,1851.0,1,1,0
852944,0,1,0.0,685.0,0,21,0
230358,1,1,731.0,731.0,1,1,0
1016792,0,1,0.0,11459.0,0,8,0
104163,2,4,14826.0,7949.0,34,6,0
721884,0,1,0.0,7894.0,0,1,0
721892,0,1,0.0,7683.0,0,13,0
26713,7,10,325052.0,578229.0,498,312,0
14111,40,32,4121235.0,78224.0,4393,479,-1
17954,32,3,293060.0,18060.0,1266,44,0
295916,1,2,145.0,4757.0,1,77,0
1311731,0,1,0.0,2724.0,0,3,0
1012,2,8,2007.0,291163.0,2,76,0
21827,26,0,1669683.0,0.0,109,0,0
885753,0,1,0.0,3031.0,0,7,0
1508348,0,1,0.0,2226.0,0,3,0
43334,2,0,30301.0,0.0,22,0,0
885758,0,1,0.0,4172.0,0,1,0
21358,7,12,251216.0,35193.0,213,97,0
1213438,0,1,0.0,86.0,0,2,0
1311742,0,1,0.0,334.0,0,2,0
61651,7,0,120080.0,0.0,106,0,0
25031,5,9,7602.0,985664.0,22,680,0
30189,5,9,10512.0,358371.0,159,583,0
495603,1,2,16.0,106.0,1,2,0
984073,0,2,0.0,493.0,0,2,0
18298,13,10,451965.0,9514.0,662,92,0
29916,6,8,20949.0,52635.0,12,54,0
99340,2,6,14068.0,3378898.0,10,1603,0
204018,5,4,50874.0,165753.0,35,11,0
33811,1,3,150.0,48399.0,1,35,0
35887,3,1,81118.0,3972354.0,69,189,0
171397,1,1,150.0,150.0,1,1,0
345093,1,2,26008.0,80427.0,38,10,0
18008,171,118,22482921.0,1238060.0,10790,544,-1
19126,33,9,110920.0,619.0,1210,9,0
16349,9,19,88702.0,574978.0,44,1120,0
37708,7,2,3765.0,11539.0,13,10,0
17349,97,3,186957.0,148.0,1169,4,0
18946,64,7,393340.0,4513.0,1214,11,0
56549,11,0,800164.0,0.0,465,0,0
46856,4,1,841342.0,679.0,413,2,0
17712,24,4,3524.0,212.0,42,4,0
19342,72,63,34745223.0,5674057.0,16912,1726,-1
44596,6,1,318842.0,2327.0,302,1,0
31938,5,11,87031.0,575525.0,42,449,0
40506,8,1,815977.0,2119.0,420,1,0
15438,24,4,145886.0,8995.0,328,9,0
16989,47,47,882503.0,879964.0,1647,488,-1
1147955,0,1,0.0,2910.0,0,1,0
33852,10,1,277247.0,283.0,567,1,0
409535,1,3,283.0,48764.0,1,105,0
1086,4,13,1212.0,63896.0,6,103,0
1117,8,19,298773.0,2085290.0,34,424,0
104083,5,3,318954.0,242.0,208,3,0
122528,3,0,29202.0,0.0,27,0,0
1016908,0,1,0.0,365.0,0,1,0
14047,113,7,149460.0,214.0,12124,10,-1
30911,4,9,6618.0,58217.0,16,52,0
1115222,0,1,0.0,38.0,0,3,0
328836,1,2,984.0,1215.0,4,2,0
110212,8,0,4444.0,0.0,14,0,0
124390,2,0,7443.0,0.0,53,0,0
18105,13,9,2515344.0,1506790.0,640,278,0
153545,1,0,43790.0,0.0,52,0,0
394351,1,3,68800.0,201093.0,24,408,0
23434,6,1,105550.0,20771.0,153,1,0
525430,1,1,4805.0,28968.0,8,88,0
16914,9,3,63459.0,94634.0,155,13,0
40697,2,0,296.0,0.0,2,0,0
1151,1,7,16196.0,163776.0,3,75,0
233841,4,1,61262.0,181.0,43,1,0
133403,2,0,3313.0,0.0,9,0,0
66698,1,1,69607.0,11.0,123,1,0
45246,2,0,749.0,0.0,3,0,0
29257,25,15,57965.0,2572.0,356,27,0
23222,46,17,280671.0,10929.0,1127,63,0
66120,3,0,9487.0,0.0,18,0,0
17988,7,1,2995.0,50137.0,28,24,0
17383,8,2,110231.0,686.0,227,4,0
210074,1,1,228935.0,71.0,108,1,0
66714,1,1,21872.0,5384.0,9,1,0
427177,1,2,90.0,42894.0,2,138,0
245271,1,0,23.0,0.0,1,0,0
85338,4,5,28883.0,4438.0,86,12,0
122312,4,3,131067.0,18611.0,163,9,0
66732,1,2,18403.0,3643.0,124,21,0
885943,0,4,0.0,172593.0,0,180,0
16356,16,2,67091.0,2494.0,608,25,0
16257,8,6,302410.0,53695.0,150,111,0
1541310,0,1,0.0,4406.0,0,12,0
23343,6,13,100727.0,22513.0,222,280,0
1228,6,10,1576287.0,103851.0,2301,124,0
72928,2,2,41290.0,11485.0,68,12,0
289353,1,0,120.0,0.0,1,0,0
459991,0,2,0.0,40085.0,0,77,0
32178,3,0,29428.0,0.0,13,0,0
38123,22,0,1445.0,0.0,125,0,0
57597,2,4,2519.0,450464.0,3,612,0
37785,5,0,50835.0,0.0,103,0,0
1311965,0,1,0.0,8250.0,0,10,0
1410271,0,1,0.0,7416.0,0,2,0
26837,6,9,347956.0,89952.0,457,229,0
92170,2,2,461470.0,3361.0,424,3,0
34507,12,0,214663.0,0.0,455,0,0
17862,22,5,25697.0,854.0,113,6,0
19546,46,0,288177.0,0.0,5149,0,0
1253,6,15,40143.0,493882.0,27,391,0
180949,1,0,672.0,0.0,7,0,0
269927,1,1,29190.0,164.0,49,1,0
1017065,0,1,0.0,7250.0,0,2,0
1377519,0,1,0.0,500.0,0,1,0
19764,7,9,21952.0,9127.0,34,31,0
325022,1,1,4407.0,762.0,23,1,0
15577,59,2,321276.0,948.0,629,2,0
17444,53,0,322434.0,0.0,1020,0,0
1410287,0,1,0.0,37.0,0,1,0
99571,1,1,12560.0,190084.0,46,14,0
248553,2,2,195287.0,831.0,18,3,0
330387,2,3,1233.0,21631.0,3,42,0
32169,8,6,968167.0,592936.0,1224,332,0
331304,1,0,909.0,0.0,2,0,0
1283,6,18,105853.0,117612.0,24,166,0
484648,1,1,1089.0,2190.0,3,2,0
591115,1,1,1000.0,1508.0,2,4,0
26103,8,7,103837.0,5779.0,60,27,0
18401,7,4,482250.0,2523730.0,68,481,0
363494,1,0,17976.0,0.0,9,0,0
19069,103,41,831521.0,178408.0,1484,101,-1
42747,10,1,196972.0,1015.0,255,1,0
591131,1,1,5.0,8550.0,1,14,0
1017115,0,2,0.0,1052.0,0,3,0
21549,7,12,8286.0,721391.0,13,382,0
34085,7,3,104935.0,16140.0,196,11,0
135867,2,11,1017527.0,25036242.0,20,260,-1
26121,31,5,123776.0,448.0,465,7,0
1322,5,7,17589.0,17037.0,61,21,0
16871,7,9,88650.0,50326.0,353,27,0
153594,4,1,1474.0,956.0,5,4,0
464535,1,1,15803.0,13700.0,38,6,0
168576,2,3,44724.0,56621.0,20,86,0
198112,2,0,1303.0,0.0,23,0,0
1508661,0,1,0.0,118.0,0,1,0
52979,5,0,2575.0,0.0,13,0,0
387360,1,0,235.0,0.0,1,0,0
387373,1,0,40596.0,0.0,6,0,0
34103,3,2,21474.0,1228560.0,58,140,0
22229,6,20,1466912.0,61724.0,188,118,0
1353,6,4,6240862.0,179279.0,359,183,0
22330,4,178,15252.0,56858749.0,20,24323,-1
1377613,0,1,0.0,119.0,0,1,0
418574,1,1,108396.0,1055.0,16,2,0
37126,11,7,99142.0,2575.0,410,12,0
37158,6,0,105980.0,0.0,121,0,0
136375,5,3,467010.0,717.0,353,9,0
1376,4,13,35881.0,101725.0,8,163,0
51165,4,6,31980.0,110943.0,42,75,0
66912,15,2,101673.0,3673.0,59,6,0
25331,2,3,7643.0,84344.0,6,75,0
787809,0,1,0.0,56.0,0,1,0
269745,1,4,8057.0,8114.0,2,30,0
525691,1,1,15.0,15.0,1,1,0
120422,5,1,192.0,15.0,6,1,0
1148311,0,1,0.0,180.0,0,14,0
468537,5,0,610.0,0.0,48,0,0
951706,0,1,0.0,28295.0,0,2,0
1050014,0,1,0.0,1351.0,0,1,0
171851,2,2,3613.0,81185.0,5,137,0
1443,6,13,49196.0,154978.0,49,390,0
569009,1,0,10.0,0.0,1,0,0
492964,1,3,6259.0,6557.0,1,5,0
24890,8,11,151120.0,73175.0,250,383,0
86591,7,3,40368.0,3190.0,327,5,0
74437,6,0,27950.0,0.0,59,0,0
460200,1,11,28.0,281261.0,1,91,0
249905,3,1,4776.0,3578.0,31,4,0
1148348,0,1,0.0,1543.0,0,2,0
22938,2,13,84704.0,293957.0,12,405,0
92313,2,1,1307.0,6655.0,14,8,0
31082,10,0,37453.0,0.0,72,0,0
77856,4,0,63593.0,0.0,111,0,0
92432,2,0,3066.0,0.0,28,0,0
427467,1,3,175830.0,74558.0,49,19,0
91938,2,3,32925.0,101575.0,14,201,0
1213902,0,1,0.0,234.0,0,26,0
13945,53,5,31895.0,570.0,132,5,0
92734,2,0,1355.0,0.0,8,0,0
18537,4,7,1497.0,15101.0,4,17,0
92741,1,0,9499.0,0.0,20,0,0
263635,1,3,14796.0,410165.0,1,335,0
17982,10,8,227076.0,76204.0,279,24,0
18284,7,0,187700.0,0.0,112,0,0
26139,9,5,412683.0,179930.0,91,223,0
1410515,0,1,0.0,268.0,0,1,0
121073,4,5,13040.0,135289.0,43,24,0
67043,10,8,1808618.0,64057.0,607,63,0
442568,2,2,55570.0,2190.0,50,3,0
37493,2,12,4072.0,127938.0,15,836,0
20054,23,0,73494.0,0.0,129,0,0
93624,1,1,1662.0,1481.0,1,4,0
93642,1,0,2267.0,0.0,3,0,0
99824,1,3,212520.0,116590.0,95,69,0
1213936,0,1,0.0,115.0,0,1,0
1574407,0,2,0.0,10559.0,0,2,0
22872,8,8,191846.0,899376.0,755,513,0
17760,6,18,27153.0,1011106.0,21,625,0
94731,1,1,146288.0,5516.0,173,16,0
1213960,0,1,0.0,1017.0,0,113,0
94963,1,0,4825.0,0.0,8,0,0
23410,5,1,2078.0,56.0,8,1,0
1213975,0,1,0.0,83.0,0,2,0
198181,2,1,14481.0,94.0,38,1,0
21455,12,28,541373.0,2408906.0,676,814,0
722477,0,1,0.0,28.0,0,1,0
32500,6,6,1618.0,1221.0,10,7,0
99891,0,1,0.0,6676.0,0,5,0
67124,1,2,13551.0,12118.0,1,33,0
19334,6,4,110429.0,14225.0,331,4,0
820789,0,1,0.0,25.0,0,1,0
21876,3,0,3679.0,0.0,24,0,0
919129,0,1,0.0,1976.0,0,3,0
34394,3,7,96167.0,20450.0,92,34,0
338,9,0,57603.0,0.0,115,0,0
853607,0,1,0.0,52.0,0,5,0
23324,3,7,193280.0,28707.0,12,8,0
98338,2,0,1465.0,0.0,2,0,0
98357,1,0,60887.0,0.0,33,0,0
37130,14,4,25882.0,11637.0,853,7,0
75622,5,6,1744041.0,270993.0,1565,48,0
91670,4,10,183903.0,48694.0,122,35,0
98830,1,0,15.0,0.0,1,0,0
1246838,0,1,0.0,15097.0,0,3,0
165505,2,1,13615.0,261.0,7,2,0
1017472,0,1,0.0,228.0,0,3,0
788103,0,1,0.0,5710.0,0,5,0
18590,6,12,70002.0,868395.0,33,410,0
100015,5,0,13396.0,0.0,29,0,0
100047,3,0,357868.0,0.0,188,0,0
97920,2,2,2846.0,404435.0,4,354,0
19981,40,8,136605.0,2985.0,727,15,0
38610,1,1,3000.0,363.0,1,11,0
18954,7,1,55578.0,848.0,97,4,0
100265,1,0,23965.0,0.0,31,0,0
100290,1,0,21623.0,0.0,18,0,0
30937,8,3,23661.0,11305.0,195,3,0
886445,0,1,0.0,2500.0,0,1,0
526000,2,1,2138.0,60.0,80,2,0
714133,1,1,60.0,1228.0,2,42,0
101131,2,0,15695.0,0.0,7,0,0
101156,6,5,31841.0,6301.0,21,6,0
17437,4,1,803.0,2366.0,5,15,0
101174,1,1,3716.0,18539.0,5,62,0
101220,7,0,23812.0,0.0,63,0,0
16917,11,8,15425.0,62460.0,41,130,0
24383,20,1,10420.0,4.0,867,1,0
624311,1,1,4235.0,1320.0,1,3,0
140516,3,1,3322.0,4235.0,5,1,0
101605,3,4,18390.0,108578.0,12,472,0
101609,3,1,68317.0,11633.0,39,1,0
101620,1,1,6400.0,60.0,1,1,0
102078,1,0,26211.0,0.0,29,0,0
1050317,0,1,0.0,88.0,0,1,0
657106,0,1,0.0,34624.0,0,34,0
1541885,0,2,0.0,7731.0,0,3,0
21304,7,24,2150560.0,962260.0,206,471,0
14155,8,1,5649.0,78.0,25,1,0
64328,3,2,15635.0,103.0,22,2,0
952072,0,1,0.0,63.0,0,1,0
30910,3,8,382.0,51715.0,5,68,0
100105,3,2,58841.0,150.0,150,2,0
20264,6,12,412372.0,411486.0,192,400,0
104213,1,0,22005.0,0.0,20,0,0
104223,2,0,1672.0,0.0,7,0,0
104284,1,0,11530.0,0.0,11,0,0
1443591,0,1,0.0,352.0,0,1,0
38116,10,3,3499.0,1548.0,44,9,0
104459,1,0,92961.0,0.0,185,0,0
21777,1,0,750.0,0.0,1,0,0
21854,3,1,3383.0,129.0,3,1,0
18631,1,2,49.0,5968.0,1,24,0
34609,0,10,0.0,159426.0,0,107,0
20846,8,19,799256.0,1554614.0,576,271,0
106011,1,1,8800.0,151288.0,1,32,0
36879,34,1,49272444.0,237381.0,1941,15,-1
