,node2vec_0,node2vec_1,node2vec_2,node2vec_3,node2vec_4,node2vec_5,node2vec_6,node2vec_7,node2vec_8,node2vec_9,node2vec_10,node2vec_11,node2vec_12,node2vec_13,node2vec_14,node2vec_15
787,-0.00714842,-0.14202163,0.043786105,0.2655955,0.13712122,0.016747657,0.17334925,0.008975754,0.2996641,-0.08097508,-0.061495047,0.019912109,-0.009739513,0.046494626,-0.06879555,0.02204365
788,-0.051220667,-0.26353118,0.14977318,0.40852675,0.1107528,-0.07687812,0.38070926,0.058022562,0.26820108,-0.06938189,-0.008505648,-0.039498404,0.0064705396,0.09764781,-0.06969431,0.07904103
789,-0.015701808,-0.039252542,-0.03261529,0.018222012,0.03499198,0.05649378,-0.021951988,-0.024113528,-0.00989078,-0.013708055,0.00942193,0.014035046,0.010215662,-0.0036473945,-0.058084123,-0.052108854
790,-0.03555368,0.024003401,0.0017056167,-0.011718884,0.013229698,0.014776379,-0.015866801,-0.037675843,-0.014035352,0.0151387155,-0.05834277,-0.007166177,0.016705967,-0.037181377,-0.024302334,-0.055082135
791,0.057230435,-0.057201073,-0.014577277,-0.008787893,-0.0015577897,-0.041575104,-0.012322351,0.055091508,0.05876918,-0.010638051,-0.015335262,-0.016980208,0.036301613,0.020168155,0.019204445,-0.0137659535
792,-0.040495552,0.01654651,0.035665773,-0.055140972,0.053407945,0.03160564,0.011949807,-0.020869613,-0.010408632,-0.013911732,0.013813816,-0.05365617,-0.023892634,0.05829458,-0.051767796,-0.013030142
793,0.035189018,0.045048863,-0.04892116,0.0040577725,0.055925563,-0.029428095,0.025146186,0.012996554,0.03614647,-0.040069275,-0.013478331,-0.054173373,-0.003465496,-0.033088706,-0.06170941,0.04090467
794,-0.26190877,-1.5027453,-0.16732249,2.8663292,-0.4010537,1.7308302,2.1739316,0.10682606,1.0423993,0.06258776,-0.6364448,0.9348232,-0.0462067,-1.1977508,0.45063373,0.9593189
795,-0.4305797,-0.81849,1.648685,0.9448767,-0.1934644,0.1479961,1.9008207,-1.0406026,1.0996932,2.124168,0.57953084,0.9036504,-0.0716668,0.16132972,-0.5366544,-0.22437283
796,-0.03903353,-0.32053396,0.29298827,0.60907483,0.17943019,-0.24619707,0.68919426,0.07501816,0.4321825,-0.08834884,-0.14149928,-0.12540495,0.15148751,0.22681509,-0.28200284,0.07858167
797,-0.022778973,-0.006453462,-0.032787226,-0.031829752,0.025327034,-0.021512091,-0.05624213,-0.03447347,-0.005950272,-0.0560314,-0.049835265,-0.009576499,0.037215255,0.019114986,-0.0013791919,0.038951598
798,0.0003400892,0.01473438,-0.034501493,0.04037559,0.027066186,0.011954986,-0.044929504,-0.039119773,-0.04200031,0.061193928,0.030314587,0.05263009,0.041176073,0.056261376,0.022932485,-0.001164481
799,-0.009399079,0.045135044,0.05530066,0.049887434,0.035207823,-0.013723634,0.036232367,0.010246351,-0.061392255,0.038206413,-0.04060787,-0.05403944,-0.022222027,0.022370651,0.02266442,0.031252943
800,-0.00977996,-0.019231066,-0.027433418,0.02823519,-0.02611892,0.054624647,-0.04469894,0.012401186,0.048302576,-0.023094408,-0.017674752,0.026868805,0.062242664,0.019575477,0.039439306,-0.028703094
801,0.047017895,0.038327083,0.04392934,-0.054042354,-0.00063844025,-0.01808858,-0.055269442,0.048661508,0.022526108,0.031933315,0.037846632,-0.04240585,0.04853283,0.015873894,-0.050944433,-0.044327825
802,0.13775949,-0.75178623,0.5230159,1.1617831,0.3434386,-0.28882176,1.2799673,0.16824178,0.735731,-0.25657132,-0.2952858,-0.110274814,0.21977,0.44808263,-0.5381787,0.091921546
803,0.0009595081,0.058513492,0.05805874,0.05359219,-0.053963624,-0.059739076,-0.054736003,0.020727612,-0.01271528,0.031246908,-0.02590543,0.0004646033,-0.050244987,-0.04831779,-0.021293946,-0.037813887
804,0.059424885,-0.00746651,0.020188108,-0.035833843,0.020662747,0.04755891,-0.0029788464,0.047511898,0.051486373,0.05667316,0.027567469,0.044032767,0.014597982,-0.04045231,-0.04882618,0.024122626
805,0.026524566,0.052202806,0.034001946,0.023433387,-0.00660529,-0.018858008,0.023418397,-0.037760742,-0.022485204,0.011483319,-0.055211596,-0.0068646222,-0.046188332,-0.028493017,-0.05596018,-0.03149479
806,0.075835735,-0.46836773,0.28569221,0.60197276,0.22307743,-0.17664704,0.81845003,0.060267974,0.5561219,-0.1727424,-0.23243652,-0.08152324,0.21434864,0.28585473,-0.27885598,0.06884225
807,-0.045339912,0.04974243,0.019814804,-0.0058253333,0.025592446,-0.02585382,-0.033073284,-0.05923927,-0.017711587,0.028158143,-0.013227247,0.01808197,0.05269479,0.024990201,-0.037292115,-0.041126914
808,0.043846637,0.028310776,0.048115745,-0.0058438107,0.03412792,0.049952164,-0.021735795,-0.030709356,-0.0076076686,-0.009236015,0.013673723,0.04516813,-0.01889643,0.02218701,-0.060430147,-0.041817427
809,0.025823131,-0.0621901,0.011155374,-0.044870995,-0.05855509,0.016199261,0.061761208,-0.04420118,-0.025263682,0.029665679,0.030065991,0.040210605,-0.055320136,0.022389174,-0.012093946,0.038689956
810,-0.06194893,-0.14581592,0.11853156,0.26106352,0.018155495,-0.03978793,0.25760427,0.07850662,0.14923048,0.0062676794,-0.06449931,-0.00016894948,0.111537054,0.09592981,-0.11178444,0.081234165
811,0.093190394,-0.299624,0.21648654,0.4800398,0.10496428,-0.17640004,0.6595123,0.048831522,0.31636268,-0.16341846,-0.105722085,-0.056445908,0.096296646,0.16873977,-0.11948027,0.071517445
812,0.10945492,-0.47309947,0.29824653,0.63001,0.15190613,-0.19188067,0.8239621,0.1290147,0.48920923,-0.09568619,-0.1855178,-0.0012701976,0.087489046,0.2626842,-0.29302993,0.10067742
813,0.0697997,-0.5403781,0.29713282,0.7498034,0.2648277,-0.1732636,0.8367257,0.13671066,0.54519993,-0.13304788,-0.15876575,-0.03166663,0.13298884,0.23031984,-0.19368735,0.1515555
814,-0.059905432,0.014431842,-0.033174507,-0.04498949,-0.04788862,-0.04976526,0.0275423,0.03135051,-0.0066509396,0.0138867125,-0.04974205,0.020912945,0.0059943125,0.035590142,-0.012556322,-0.03532625
815,0.065835446,-0.5336289,0.38719875,0.85607696,0.24545439,-0.195392,0.97549266,0.12485224,0.6041188,-0.07614221,-0.24366245,-0.10509271,0.1956488,0.3906355,-0.39635,0.1660859
816,0.05302631,-0.28016418,0.17649692,0.49959937,0.17466009,-0.0890401,0.5189567,0.035019375,0.28275514,-0.0069039497,-0.043914,0.032322995,0.13102245,0.22208607,-0.22027475,0.104082264
817,0.038755916,-0.058126308,-0.045219034,0.008974738,0.05057218,-0.04280194,-0.019498177,-0.028074391,0.02679076,0.03321802,0.03769187,0.015256718,-0.038097046,-0.061188385,-0.029256448,-0.06035479
818,0.09113938,-0.20611084,0.2221566,0.38177127,0.048447724,-0.07824827,0.4032848,0.07015422,0.35330153,-0.033764,-0.06605996,-0.020856721,0.102390595,0.17452043,-0.159573,0.04330376
819,0.011741668,-0.01297234,-0.058771588,-0.021132246,-0.030891329,-0.023427337,0.054717973,-0.04711178,0.043784797,-0.039960302,0.050204404,0.03925687,0.009142935,0.059471875,0.018785566,-0.036693104
820,0.05630034,-0.1467714,0.12753586,0.27946457,0.14297323,-0.048046518,0.30151898,0.011134966,0.10299634,0.027197575,-0.10604913,0.014497328,0.03228927,0.069107585,-0.17582758,-0.010152675
821,0.024373502,-0.010743834,-0.03517338,0.04923355,-0.02668555,-0.05816067,0.017138347,-0.017218746,0.0032120496,-0.022698678,-0.042181715,0.016042314,-0.029651225,0.009660773,0.054636657,-0.044998184
822,0.075137645,-0.3631298,0.18678467,0.57784826,0.20681354,-0.11532463,0.7245541,0.018208208,0.40892038,-0.13563646,-0.10021503,-0.070011295,0.20090652,0.23442966,-0.2446963,0.17078038
823,-0.021202773,-0.060821623,0.029298596,0.05769831,-0.017923638,-0.022436932,-0.042212524,-0.05383937,0.051448688,-0.022636116,-0.05519762,0.034520715,-0.050876558,-0.05038888,-0.030657008,0.054234684
824,0.05717831,-0.16275,0.15598166,0.33194405,0.09415906,-0.101155534,0.39251962,0.0036448725,0.22887121,-0.074844085,-0.115615144,-0.019563822,0.0692876,0.108646154,-0.100011036,0.07276907
825,0.057670634,-0.70225966,0.48442096,1.0259327,0.34913018,-0.23747733,1.2120473,0.14404948,0.75047433,-0.22560239,-0.26150885,-0.1722092,0.20715031,0.4353999,-0.41860977,0.1432904
826,-0.018071607,0.023065507,0.029267162,0.053572387,-0.0477835,-0.06008534,-0.010730781,0.05731245,-0.053845935,-0.05825927,-0.038473003,0.018706843,0.04198248,-0.048176184,0.02347155,0.0024402216
827,-0.03131064,0.049099132,0.04057651,0.016303994,0.035048217,0.00056227297,0.019600779,-0.0007388815,0.027254775,0.06057424,0.0044674277,-0.06145589,-0.030797891,0.038056143,0.0035481527,0.039134406
828,-0.061163813,-0.0038950741,-0.02538699,-0.027240887,0.0357989,-0.027367614,-0.0135440305,-0.019496508,-0.022601865,0.04567519,0.032161526,0.04469019,-0.052531444,0.019845836,-0.0077111647,0.055533603
829,0.008696184,0.05002003,-0.04324816,0.050190262,-0.061652496,-0.03335265,-0.018325984,0.03071656,-0.04180152,0.0031664446,-0.02681902,-0.04694458,-0.049072564,-0.017560221,-0.036578663,-0.022302188
830,0.18286736,-0.51800376,0.32729617,0.75742185,0.24193513,-0.1970667,0.87356377,0.09801551,0.53035194,-0.15549725,-0.18497302,-0.12846197,0.25522247,0.2593011,-0.40442428,0.037343558
831,-0.025997832,-0.010251939,0.054371633,0.037621617,-0.04175049,-0.054475203,0.013198607,-0.049891315,0.013672024,-0.0022133067,0.010567069,0.019811176,-0.041254215,-0.052387267,0.052694216,0.047359318
832,0.010399941,-0.1971776,0.12800534,0.407906,0.124351025,-0.056082115,0.48492265,0.12958975,0.23091789,-0.09505202,-0.13942291,-0.063803606,0.040978607,0.1420336,-0.11445293,-0.0012942298
833,0.03275329,-0.060787506,-0.0026811883,0.059395157,0.039561562,0.056235336,-0.030730158,0.0027818158,0.055122174,-0.033445507,-0.016137257,-0.014306448,0.041827,0.007991418,0.019745208,-0.05059033
834,0.00140661,-0.0035221726,0.047652952,-0.050177068,0.007867344,-0.04684276,-0.024313696,-0.035296507,0.028931819,0.045058124,-0.062012605,-0.009678692,-0.052958123,0.040526435,-0.04048045,-0.016468093
835,0.05351296,-0.041477762,0.033741355,-0.03506565,0.018049084,0.004843153,-0.016380996,0.015279688,-0.031943463,-0.02380804,0.02490937,0.05325845,-0.00334391,0.05951944,0.010038234,0.04220698
836,0.05660809,-0.33066532,0.32377216,0.56139827,0.12270096,-0.2249536,0.6429764,0.0733318,0.40001112,-0.016937057,-0.0789426,-0.00694334,0.16670202,0.17792796,-0.260837,0.1743655
837,0.057204027,-0.24553263,0.14652449,0.44442835,0.096348464,-0.1359447,0.3797609,-0.0031333617,0.24865432,-0.031765215,-0.124156,-0.02455491,0.19867894,0.050164577,-0.094610445,0.087202646
838,0.018938608,-0.17507921,0.09770004,0.29300106,-0.016272934,-0.0988111,0.27155575,-0.0021002628,0.13293205,-0.017372781,-0.06528286,0.038757876,0.104842864,0.11002583,-0.06622932,0.038315646
839,-0.004666686,0.017426006,0.052201025,0.04650546,-0.044139877,-0.038421728,-0.043918587,-0.011283934,-0.0028617382,0.0062983856,-0.013838939,-0.020737246,0.017573565,-0.0020066798,-0.038703732,-0.036031336
840,-0.0041017067,-0.110819474,0.1616737,0.2488793,0.05618683,-0.08950904,0.27590242,0.00909752,0.18387693,-0.025573278,-0.020610828,-0.030269831,0.017122122,0.085294545,-0.048569657,-0.0018943646
841,0.10102129,-0.49780118,0.40504432,0.7446489,0.2808869,-0.23808178,0.978185,0.14840372,0.6696917,-0.16916794,-0.2703788,-0.16071472,0.19763362,0.26172122,-0.3093281,0.16286966
842,0.04029335,-0.2651523,0.10481706,0.42635652,0.10336409,-0.116977,0.53062993,0.12523313,0.40166906,-0.10836451,-0.08923404,-0.021635167,0.07538204,0.14906555,-0.1784545,0.15855661
843,-0.008262448,0.010645971,0.062458366,-0.007969178,0.04472187,0.03410323,-0.027478501,-0.03026355,-0.011362344,-0.007086821,-0.0017501488,0.054913707,0.015650682,0.029120319,-0.027647823,-0.02789265
844,-0.044122547,0.053186625,0.0059390888,0.03260593,-0.013923585,-0.04317849,0.019262694,-0.059005372,-0.04505553,0.024864145,-0.03006059,-0.015429825,0.028226137,-0.02115482,0.0243202,-0.03471621
845,-0.013819315,0.007692367,-0.0074116588,-0.03331334,0.014692277,-0.0046272427,0.01963196,0.060765848,0.0046026185,-0.0068665296,0.04386401,-0.017719798,0.04522282,-0.03139838,-0.036576167,0.03712912
846,-0.058513273,-0.7321588,-0.30580792,0.1780605,-1.6237154,1.7151024,2.5843449,1.5396639,0.87396365,2.074465,-0.08897714,0.7767164,2.5940351,-0.25595972,-0.48956358,0.46336985
847,-0.015345797,-0.0004826039,0.045535132,0.056383975,0.044846818,-0.06138,0.014494404,-0.008475006,0.05487112,0.009848222,0.053992458,0.039560415,-0.02841305,0.04101879,0.04949086,-0.039801516
848,0.04508301,0.00608176,-0.027683228,-0.04004938,0.009180918,-0.00028339028,0.02004747,0.010745794,0.053383976,0.062064767,-0.04000134,-0.06181992,0.017044783,0.050696656,0.019186012,-0.050092585
849,-0.04502695,-0.0037177205,0.056244098,0.050542176,0.061304256,0.013933837,-0.012684889,-0.01598619,0.039357178,-0.02228196,0.019532226,0.0030446202,0.056279443,0.011681847,0.040918328,-0.05876001
850,-0.04412923,0.012511492,0.021450311,0.022941247,-0.0060132667,-0.04576923,-0.00578095,-0.060905382,0.03977765,-0.004775949,0.060693197,-0.023273796,-0.025166735,0.054505087,0.026248924,0.06025114
851,0.057382256,-0.045689583,-0.05917739,0.028191261,-0.039819293,0.02471412,0.0065543205,0.044561066,-0.046722494,0.023813762,0.009888157,-0.033492237,0.038798563,0.014199942,-0.036566123,0.061565094
852,0.049202234,-0.49768025,0.29512584,0.63919485,0.19427823,-0.16986004,0.70938915,0.07099755,0.5279409,-0.10041463,-0.07451908,-0.076069154,0.17353761,0.21846087,-0.29481906,0.08710743
853,-0.044887662,-0.41438657,0.32706076,0.6310632,0.27013263,-0.28229818,0.80927855,0.11869476,0.67052656,-0.1880697,-0.19224194,-0.12481721,0.062630795,0.28277087,-0.3102911,0.08675856
854,0.05270256,-0.29584792,0.11020048,0.3809434,0.10649756,-0.047191605,0.44743606,0.010414464,0.24147232,-0.036762908,-0.10308042,-0.056282226,0.06269808,0.101331614,-0.17472944,0.051116876
855,-0.0618812,0.030042462,0.052775405,0.007603459,-0.037558414,-0.020974174,-0.03139627,0.001284264,-0.005736403,0.058408245,0.01992324,-0.04026489,-0.042362794,-0.018601432,0.05045999,-0.04012937
856,-0.060778245,0.05476655,-0.027399592,-0.05186919,-0.013727121,-0.013314083,0.056205474,-0.018963777,-0.0083536655,-0.058486328,-0.04976411,-0.0027926117,0.005332485,0.045484386,-0.058473498,0.0125869885
857,0.09093867,-0.24142292,0.22219124,0.4350465,0.20815627,-0.20266749,0.63422734,0.025695104,0.3708038,-0.1301906,-0.12313319,-0.07800967,0.0856695,0.16463554,-0.12906083,0.095883325
858,0.10064404,-0.5968061,0.3809249,0.95784706,0.2733166,-0.23970047,1.0009568,0.16338632,0.64990765,-0.19016482,-0.26909146,-0.23819803,0.23374863,0.295345,-0.44832543,0.12405113
859,0.09581693,-0.09217937,0.09546198,0.30698568,0.07431356,-0.10278488,0.2777511,0.06754975,0.16349804,0.012275481,-0.066099904,-0.015828537,0.03166308,0.004861969,-0.05086191,0.017742047
860,-0.009205937,-0.21076648,0.10511256,0.36909905,0.0058204816,-0.0076354705,0.2752263,0.047435157,0.19073921,-0.061774887,-0.04946558,-0.007184412,0.054607417,0.0319793,-0.013147008,0.096145675
861,0.021477573,-0.26380894,0.0870984,0.4908665,0.0936824,-0.07349445,0.5169846,0.15417019,0.37865686,-0.11717036,-0.12059557,-0.09872786,0.11137873,0.15857407,-0.23725724,0.099524766
862,-0.02795446,0.050357603,0.05288192,0.01664406,0.060883805,0.037594937,0.05377174,0.04360178,-0.047351204,0.04850857,-0.043201007,0.017534517,0.02727966,-0.045224234,-0.019795686,0.06049589
863,0.04835034,-0.024773337,0.04303942,-0.05160655,-0.028622366,0.0011475757,-0.014541402,-0.037715428,-0.03031414,-0.0015533864,0.020938508,0.020370603,0.022328466,-0.05622253,0.030617148,0.055250973
864,-0.048095055,-0.045499116,0.00076877326,-0.032878898,0.004132189,0.017286293,0.05615776,-0.007707052,0.015691854,-0.010627128,-0.062141716,0.061875634,0.05082552,0.059653528,-0.03499019,-0.045054063
865,0.04157199,-0.016606256,0.004451178,-0.049225837,-0.05518105,0.0172714,-0.026656307,8.229166e-05,-0.025939956,0.027798884,0.016922876,-0.06207037,-0.029735364,0.062469654,0.008371316,0.011243507
866,0.19689097,-0.2585982,0.20054622,0.5067907,0.17780736,-0.17598498,0.5872238,0.0449106,0.4443514,-0.12260744,-0.16100816,-0.017152859,0.16864352,0.12920794,-0.23778711,0.097713664
867,-0.0025119265,-0.28852928,0.13436942,0.36090103,0.06378119,-0.06682509,0.40551013,0.025763383,0.2545961,-0.13237718,-0.20508689,-0.05174661,0.15182306,0.13278036,-0.21593928,-0.026561702
868,-0.030205905,-0.024364531,-0.04917048,-0.006762184,0.00058427453,-0.008912958,0.0198325,-0.05558306,0.052732706,0.01249741,-0.013244055,-0.046266794,-0.02672004,-0.02483733,-0.010254264,0.016983867
869,-0.008266412,-0.011227325,0.008641481,0.00089295954,0.051536143,0.00737077,-0.0069694594,-0.001265794,-0.053159855,0.045555964,-0.050057158,0.058463007,0.053287327,-0.0015599728,0.058307223,-0.0029164776
870,-0.0045150667,-0.043848336,0.057561375,-0.058371425,0.027799048,0.05744034,-0.040448844,-0.03845381,-0.006826028,-0.015381187,-0.05217447,-0.05052326,0.03491751,-0.018749863,0.04479616,-0.024556607
871,0.035524014,-0.1334089,0.12331249,0.24746253,0.1136563,-0.001301379,0.34292424,0.083474554,0.18402596,-0.10652703,-0.00714163,0.02391467,0.04676655,0.11560668,-0.152642,-0.012053525
872,0.037414476,-0.34101146,0.2607201,0.567509,0.12818918,-0.16261594,0.56653476,0.05332662,0.40803587,-0.056459762,-0.14325625,-0.09619614,0.18515918,0.1609947,-0.23082592,0.07590291
873,0.10620152,-0.396712,0.25332335,0.5533048,0.117031895,-0.24820696,0.743153,0.029652981,0.5525651,-0.09868045,-0.20379643,-0.03823466,0.12174606,0.28326958,-0.25940213,0.1364439
874,-0.037812136,-0.057233006,0.017731488,0.039107367,0.008156203,-0.0047100857,-0.035910897,0.02093172,0.05895648,-0.0034802184,0.046322078,-0.022134475,-0.045636922,0.033343025,0.0047178417,-0.021269128
875,-0.01323121,-0.025797449,0.030298628,0.023666494,0.034739174,-0.054228485,0.04049518,0.004663989,-0.0453602,-0.01314123,0.010182269,0.044026673,0.019363768,-0.02732855,-0.037407227,-0.05966515
876,0.03509181,0.004022032,0.016776606,0.010709979,-0.024909869,0.03613726,-0.023718767,-0.043936133,-0.029034756,0.053399175,0.024753131,-0.021415465,0.025037244,-0.037115328,0.015028432,0.04774072
877,-0.010454595,-0.024320371,-0.027185336,-0.038351037,0.00013661385,0.0120096505,-0.012691833,-0.007561572,-0.014115408,0.046696223,0.0031793863,0.00873515,0.012583375,0.026688196,-0.017953701,0.01944828
878,-0.056243867,0.05088502,0.0057168454,-0.00570561,0.0011095703,-0.005658038,0.0026768371,0.05389929,-0.051809713,0.058933064,-0.021944068,0.047695644,-0.026127793,-0.026630946,-0.006545946,-0.004067011
879,0.10369794,-0.17446454,-0.018338434,0.1901829,0.015792122,-0.065012,0.23769705,-0.045792136,0.15395902,-0.038203247,-0.04494733,-0.0028350384,0.09983441,0.0323953,-0.08327069,0.102217406
880,0.059216216,-0.0019177943,0.0467657,-0.010382503,0.008635417,0.043462195,0.04120574,-0.055912457,0.017917119,0.005992487,0.053361304,-0.054425582,-0.054695487,-0.00055500865,-0.013267279,0.05972939
881,-1.2864162,2.4350476,1.0416044,1.2550329,-0.20311834,1.5150055,1.5013385,-0.39369717,2.4689062,1.358184,0.09121333,-0.35656232,0.7622873,0.90042114,-1.4382118,0.09403539
882,0.097088456,-0.27291042,0.2269969,0.41803288,0.15937553,-0.10699859,0.5548444,0.04735125,0.19834872,-0.057379227,-0.017389894,-0.083966956,0.024384735,0.1187592,-0.11643509,-0.01761232
883,-0.007972509,0.03813006,-0.020416826,-0.010148793,-0.04102444,0.019829035,-0.0076307654,0.055555478,0.057375118,-0.019351125,-0.0063189045,-0.05651862,0.054822475,-0.013632312,-0.008711301,0.01327315
884,-0.04299669,0.017628476,-0.026241906,-0.010591276,-0.013618983,-0.028826416,0.027599,0.03860812,-0.0007779375,0.034245647,0.007577963,0.04837756,0.034033626,-0.04771123,-0.044878297,0.053069778
885,0.036879435,0.0055262744,0.062068276,-0.031887986,0.053994082,0.012841858,0.027790561,0.04914631,0.054469906,-0.059624992,0.003930673,0.0021215081,-0.04126256,-0.04108438,0.009986229,-0.005553484
886,-0.117896795,-0.13386582,0.09752101,0.23584418,0.09116362,-0.07374604,0.20160297,9.216486e-05,0.16419928,0.059692007,-0.056756053,-0.10790766,0.1323594,0.0994396,-0.15414098,0.021877017
887,0.06178414,-0.024450466,-0.025222503,-0.007462159,-0.053771682,-0.015447341,-0.0040425584,-0.010400005,0.024204433,-0.046139114,-0.03469705,-0.028622687,0.061017834,0.031774446,-0.024738178,-0.026444219
888,-0.032809485,-0.23936068,0.14027135,0.32083526,0.15180022,-0.11944087,0.42986485,0.055234145,0.29408786,-0.092166,-0.15741576,-0.08898983,0.09984465,0.11748013,-0.0778525,0.0075490377
889,0.036119383,-0.24925193,0.21217269,0.5449122,0.20587341,-0.100871064,0.5352773,-0.052296758,0.348278,-0.0187044,-0.09156864,-0.03207524,0.041084357,0.16893224,-0.16202976,0.13243692
890,0.029838525,-0.05948408,0.020565815,-0.015145622,0.013994403,0.039720803,-0.010309145,-0.03802163,0.053458087,-0.051777728,0.03755316,-0.017924093,0.0015586764,0.059792534,-0.05895471,0.0525224
891,-0.025396742,0.008153848,-0.038239986,0.05612295,0.05333882,-0.0016526431,0.0043020993,0.04223322,0.0283496,-0.022491932,0.020203851,-0.02826427,-0.029114217,0.02417513,-0.004333861,-0.020744503
892,-0.009701097,-0.19854897,0.12715475,0.31453097,0.13197732,-0.048516486,0.44200543,0.06518235,0.2876736,-0.09059435,-0.022858975,-0.120015286,0.06744211,0.10149765,-0.2069012,0.013101083
893,0.03897976,0.024388492,-0.03436672,-0.022792593,-0.021603055,-0.045181006,-0.0019035041,0.033353783,0.019440696,-0.046644047,0.023143418,-0.021872811,-0.015132874,-0.024703443,0.021497473,0.007894389
894,-0.00035191327,-0.03536813,-0.004618868,0.03832967,-0.04403741,-0.012363426,-0.047188953,0.006001398,-0.02354993,0.025983132,0.038263798,0.04732883,-0.052592747,-0.03597878,-0.062188983,-0.05268699
895,0.025602913,-0.19590837,0.104889065,0.21195696,0.050198786,-0.034982998,0.3361455,-0.025318623,0.15247528,-0.01711829,-0.009599632,-0.11193463,0.0982158,0.10215116,-0.1322422,0.0070698964
896,0.08723844,-0.41753557,0.28480682,0.6270749,0.19146627,-0.141779,0.8411336,0.1460303,0.41091177,-0.0729677,-0.16795737,-0.07028507,0.18659776,0.28177494,-0.32241547,0.142292
897,0.049763642,-0.019677147,0.061939828,0.04120507,-0.015907817,-0.062485315,0.028456993,-0.017731175,-0.01787562,-0.060492955,0.0075940117,-0.0050245672,-0.043156847,-0.015789926,0.028480016,-0.006715864
898,0.039592385,-0.023671247,-0.021608293,0.014525399,0.052830018,-0.0026524663,-0.03172215,0.043898433,0.024968915,-0.015017711,0.037250593,0.021171391,-0.022812672,-0.050997272,-0.057069317,-0.04380157
899,0.0017978176,0.007286638,0.03080795,-0.045513533,0.039242975,0.013295896,-0.0024147034,0.049582824,-0.030960105,-0.027389549,-0.053992838,-0.0018445104,-0.01768706,-0.01305142,-0.046938516,-0.03951721
900,0.030354945,-0.26131487,0.054020505,0.3413319,0.14557566,-0.100925975,0.33243656,-0.043465577,0.15523201,0.021408835,-0.081928335,-0.034615118,0.100816436,0.03791298,-0.1419503,-0.0020170808
901,-0.034912206,-0.022899754,0.027554445,0.032498702,-0.041408822,0.05051692,-0.057212137,-0.014171526,0.009532288,-0.05489184,0.024018504,-0.04687964,0.011208877,-0.032343805,-0.028417557,-0.0356612
902,-0.023781411,-0.019110061,-0.030486695,-0.04383321,-0.016665876,-0.012557462,0.023298755,-0.04108105,-0.015757732,0.010451905,-0.05125671,0.0047240853,0.022108302,0.040831596,0.047792993,-0.016706377
903,-0.060369894,-0.05478069,-0.03252268,0.045366712,0.06173671,0.014679022,-0.021058485,0.036103502,0.014222607,-0.029830016,0.050990313,-0.0009091124,-0.016985543,0.027233355,-0.037591062,0.007565975
904,-0.049830295,-0.0075737834,-0.062402904,-0.06119083,0.051694773,-0.0019643828,-0.052516915,0.004175067,-0.051735587,0.013352513,0.05771333,0.018199883,0.025306202,-0.036383577,0.043097615,0.007867813
905,-0.05738572,0.008098483,-0.04191856,-0.02733855,0.03763382,0.015641592,0.056107968,0.04164683,-0.034126833,0.020843916,0.03434918,0.054774754,-0.025856614,0.0055698156,-0.01026056,-0.051034473
906,-0.038829036,-0.061986305,0.019600458,-0.047501527,-0.01903455,0.038486436,0.043849885,-0.0016661137,-0.041678876,0.024278134,-0.0007548332,-0.018719219,-0.023208722,0.05013086,0.03629426,-0.020206727
907,0.079639025,-0.10213086,0.0741697,0.18849836,0.067217916,-0.03416742,0.15953544,0.042598948,0.12471812,-0.028159859,0.011860344,-0.027827296,0.027992535,-0.008946201,-0.05319154,-0.038003113
908,-0.059936658,-0.009667285,-0.026675612,-0.024153173,0.03811711,-0.037585378,-0.049880326,0.052178547,0.008774698,0.055956513,-0.033995673,0.0027011707,0.012164511,-0.04057438,0.05794715,0.0089613125
909,0.041797705,1.3194548,-1.5158988,2.207361,-0.45329976,-0.18401015,2.0061803,0.2784813,0.52666974,1.0762867,0.75847983,1.1994698,0.3945566,0.30016324,-0.23802724,-1.5384473
910,0.032842614,-0.012850039,-0.035074778,0.0012507811,0.020104647,0.024162889,0.019996703,-0.03215967,0.034586743,-0.0028639436,0.05708663,0.010512404,0.0496497,0.011582531,0.04901363,-0.0029073358
911,0.032624118,-0.059553653,-0.037056968,0.05240743,-0.02772773,-0.028418079,0.037229486,-0.0065687373,0.034248307,0.049873807,0.0007345155,-0.05085458,-0.03155251,0.060769103,-0.056078866,-0.02889844
912,-0.01841531,0.022202477,-0.057334043,0.062050566,0.023967698,0.030704737,0.06005407,-0.019838266,-0.056872316,0.006591454,-0.041358314,-0.02387575,-0.026745632,-0.0090876445,0.00061669946,0.014409088
913,0.025935598,-0.16738528,0.081209436,0.28147456,0.02251344,-0.061252125,0.2700641,0.017704384,0.17588466,-0.04549468,-0.093599394,-0.001031694,0.04993776,0.102952376,-0.06506232,-0.020582143
914,-0.04718779,0.04489804,0.04988168,0.040046588,-0.008526623,0.032069117,0.011001654,0.022888422,0.057455108,-0.032915875,0.041035295,-0.050472632,-0.046191253,0.046902202,-0.031450495,-0.0048847646
915,-0.02088219,0.04564648,-0.041729562,-0.060493067,-0.046756044,0.030780025,0.05653932,0.03931477,-0.003841363,-0.044801876,0.030716397,0.060003795,0.04976438,-0.02661457,0.0032046288,0.0028853193
916,0.0651766,-0.10120086,0.04554216,0.25998464,-0.014882585,-0.021765389,0.23182505,0.049628988,0.22347613,0.019025432,-0.011887997,-0.10646732,0.09560343,0.10268542,-0.12786318,0.0704962
