in_degree,out_degree,in_strength_total,out_strength_total,in_strength_count,out_strength_count,clustering_coefficient,cluster
12,16,33916.0,1282556.0,143,214,0.06719367588932806,0
6,7,2158619.0,920774.0,305,533,0.08333333333333333,0
15,15,3123957.0,1241467.0,4856,769,0.02631578947368421,0
12,14,122789.0,3928003.0,85,1032,0.08300395256916997,0
12,25,2825027.0,2032611.0,857,1387,0.0,0
9,14,140579.0,1594444.0,51,557,0.0,0
6,21,51781.0,1056442.0,109,657,0.03985507246376811,0
5,8,549035.0,648998.0,53,540,0.0,0
12,32,140647.0,1294250.0,150,1843,0.0,0
12,17,580854.0,1731604.0,334,1749,0.04743083003952569,0
10,12,2001636.0,1136510.0,1638,1221,0.0,0
11,22,326856.0,1540153.0,65,1081,0.02666666666666667,0
6,22,64866.0,2298883.0,31,672,0.0,0
7,16,305029.0,331120.0,87,620,0.023809523809523808,0
12,21,531173.0,1352644.0,662,940,0.027692307692307693,0
4,7,3478203.0,4707614.0,165,686,0.0,0
8,16,1048301.0,1569317.0,300,1309,0.017543859649122806,0
9,21,470222.0,1227316.0,912,630,0.0,0
5,23,15606.0,221259.0,11,229,0.009230769230769232,0
8,3,24587.0,250451.0,26,81,0.0,0
8,13,905405.0,1686715.0,117,696,0.0,0
6,11,18218.0,856360.0,21,370,0.06666666666666667,0
14,17,3294231.0,2530988.0,6900,2954,0.014285714285714285,0
10,16,89795.0,2528121.0,21,1447,0.05434782608695652,0
17,20,3692475.0,3141151.0,2749,1396,0.02,0
6,10,130630.0,405953.0,27,393,0.0,0
10,9,105711.0,899411.0,491,362,0.054945054945054944,0
10,17,159152.0,924519.0,115,783,0.004329004329004329,0
8,17,138539.0,2747344.0,48,2010,0.023809523809523808,0
4,11,362755.0,98425.0,62,541,0.0,0
6,12,5664584.0,796052.0,2221,936,0.02857142857142857,0
12,19,75485.0,1967139.0,58,1268,0.027692307692307693,0
11,12,1496577.0,2303731.0,931,1114,0.029239766081871343,0
5,10,18283.0,1758087.0,11,811,0.01282051282051282,0
19,27,6986843.0,6345064.0,4814,2146,0.03024193548387097,0
14,16,3769480.0,6896589.0,4644,1389,0.05434782608695652,0
11,21,523795.0,462963.0,439,552,0.0,0
8,8,1346141.0,1031675.0,1384,377,0.015151515151515152,0
8,17,99567.0,928858.0,28,1136,0.0,0
6,10,81199.0,2701929.0,10,2915,0.0641025641025641,0
8,14,71085.0,581103.0,181,419,0.0,0
1,5,19662.0,3342.0,5,29,0.0,0
2,1,26547.0,142.0,36,1,0.0,0
5,6,84299.0,74473.0,16,14,0.0,0
12,7,15906.0,488358.0,118,198,0.051470588235294115,0
31,9,11792.0,11241.0,57,39,0.05555555555555555,0
0,2,0.0,12428.0,0,13,0.0,0
4,0,23868.0,0.0,42,0,0.0,0
24,35,107516.0,2522146.0,745,1087,0.0008163265306122449,0
9,7,20983.0,26477.0,212,17,0.0641025641025641,0
2,6,1721019.0,115316.0,154,191,0.0,0
8,4,3020712.0,17318.0,1940,7,0.045454545454545456,0
14,21,125145.0,329166.0,616,290,0.03225806451612903,0
4,11,10984.0,154487.0,6,186,0.0,0
7,6,1930588.0,322156.0,75,41,0.09090909090909091,0
8,13,104631.0,3072409.0,221,290,0.0392156862745098,0
10,10,109754.0,208260.0,68,982,0.075,0
7,13,708772.0,58087.0,349,390,0.0,0
4,18,87795.0,733103.0,287,487,0.03508771929824561,0
6,8,16222.0,39921.0,122,28,0.01282051282051282,0
6,10,1505314.0,1518290.0,211,317,0.0,0
8,8,76045.0,169649.0,50,167,0.0761904761904762,0
3,10,128510.0,662951.0,32,501,0.0,0
7,12,772133.0,591567.0,509,412,0.041666666666666664,0
6,3,3199.0,174.0,11,4,0.03571428571428571,0
14,17,89381.0,1043424.0,104,291,0.02849002849002849,0
3,4,478303.0,2740.0,172,20,0.047619047619047616,0
17,1,7512887.0,16.0,126,1,0.0,0
11,5,58045.0,49112.0,60,7,0.06666666666666667,0
12,17,411447.0,12418.0,320,60,0.07977207977207977,0
1,1,2958.0,4879.0,2,11,0.0,0
0,1,0.0,116.0,0,1,0.0,0
3,0,1889.0,0.0,3,0,0.0,0
2,2,56249.0,2225276.0,6,401,0.0,0
2,2,141545.0,39156.0,192,3,0.0,0
0,1,0.0,417.0,0,8,0.0,0
16,1,14337.0,89.0,138,1,0.008333333333333333,0
5,8,141765.0,80194.0,36,164,0.0,0
10,13,215718.0,736231.0,297,479,0.09941520467836257,0
12,14,353170.0,335073.0,42,183,0.1437908496732026,0
6,15,6452.0,237203.0,9,596,0.0,0
6,5,103606.0,265375.0,208,469,0.0,0
8,17,41692.0,999815.0,79,636,0.0,0
7,9,164521.0,10868119.0,95,592,0.1282051282051282,0
7,11,13566.0,156682.0,76,230,0.0380952380952381,0
8,11,1453692.0,746927.0,2368,301,0.022058823529411766,0
10,14,158246.0,209745.0,21,300,0.011857707509881422,0
6,16,60980.0,776744.0,19,345,0.0,0
6,18,109561.0,311876.0,119,561,0.008658008658008658,0
12,22,193730.0,132603.0,152,356,0.0,0
9,15,82380.0,807706.0,75,1630,0.042105263157894736,0
10,11,22275.0,123594.0,13,183,0.021052631578947368,0
4,12,449.0,1692235.0,9,861,0.0,0
10,21,4838759.0,5994077.0,251,1750,0.0,0
5,9,16620.0,42170.0,49,50,0.02564102564102564,0
5,14,25039.0,536127.0,18,710,0.0,0
5,13,294.0,571299.0,6,548,0.0,0
7,20,6075506.0,227207.0,3178,840,0.012987012987012988,0
7,17,176282.0,1028506.0,19,363,0.011695906432748537,0
8,21,242475.0,785514.0,205,648,0.0,0
7,20,292837.0,1042140.0,572,524,0.03463203463203463,0
5,17,436462.0,1363167.0,64,683,0.0,0
6,13,27721.0,348141.0,26,591,0.0,0
0,2,0.0,12663.0,0,39,0.0,0
3,0,7751.0,0.0,12,0,0.0,0
6,2,21482.0,8106.0,71,3,0.0,0
0,1,0.0,73.0,0,1,0.0,0
7,14,218164.0,835226.0,53,355,0.0457516339869281,0
14,5,402980.0,10529.0,1270,23,0.0,0
1,3,142.0,70446.0,1,262,0.0,0
1,1,171.0,1565.0,1,15,0.0,0
1,1,62.0,13564.0,1,95,0.0,0
2,1,3519339.0,20072.0,80,2,0.0,0
5,4,31965.0,3520139.0,7,94,0.0,0
0,4,0.0,57272.0,0,85,0.0,0
6,9,3472.0,6008.0,9,12,0.09523809523809523,0
4,7,233584.0,208856.0,474,145,0.022222222222222223,0
1,1,1200.0,1200.0,1,1,0.0,0
13,6,599853.0,49145.0,2255,72,0.02197802197802198,0
11,3,23515.0,8111.0,86,8,0.12087912087912088,0
3,8,25707.0,18055.0,73,124,0.0,0
6,16,3485192.0,611041.0,4517,467,0.029239766081871343,0
4,12,32080.0,1009779.0,52,1312,0.0,0
0,1,0.0,1033.0,0,30,0.0,0
6,2,4031.0,8606.0,113,3,0.0,0
1,2,15064.0,2338176.0,4,83,0.0,0
1,3,2335553.0,312570.0,80,23,0.0,0
0,1,0.0,10729.0,0,11,0.0,0
8,15,189265.0,55306.0,189,77,0.08421052631578947,0
418,89,2414881.0,274781.0,12581,255,0.0005938175747593918,0
855,0,1699343.0,0.0,6567,0,0.0007450319788542395,0
72,18,73866.0,1984.0,1306,27,0.003129890453834116,0
45,3,4113.0,157.0,72,4,0.006060606060606061,0
5,2,247201.0,2379.0,419,8,0.0,0
10,8,740288.0,644050.0,887,64,0.030303030303030304,0
13,9,263961.0,22870.0,651,18,0.15441176470588236,0
3,1,92.0,5.0,6,1,0.0,0
40,3,756906.0,2981.0,2579,13,0.003658536585365854,0
95,14,1841003.0,12217.0,4457,32,0.0017917133258678612,0
145,4,1158864.0,2291.0,2315,4,0.002777777777777778,0
2,3,45701.0,45432.0,61,127,0.16666666666666666,0
18,3,31864.0,374.0,130,6,0.05263157894736842,0
1,0,148.0,0.0,1,0,0.0,0
26,16,2202793.0,3262350.0,1600,5257,0.0026455026455026454,0
7,14,3249537.0,306009.0,5234,247,0.08187134502923976,0
3,8,165169.0,79672.0,280,226,0.0,0
4,6,1674932.0,1910385.0,80,410,0.0,0
5,12,8450.0,15920.0,56,111,0.007352941176470588,0
0,1,0.0,49.0,0,1,0.0,0
10,8,283849.0,231518.0,336,163,0.09558823529411764,0
0,1,0.0,3740.0,0,13,0.0,0
4,21,7380.0,510859.0,26,626,0.0,0
0,1,0.0,6294.0,0,1,0.0,0
8,4,80122.0,20737.0,64,58,0.0,0
7,1,11126.0,164.0,18,1,0.0,0
425,0,358630.0,0.0,1540,0,0.0007658157602663707,0
134,85,2617864.0,320944.0,4662,343,0.0007405056595789696,0
81,0,228322.0,0.0,1471,0,0.000925925925925926,0
98,111,288240.0,29243899.0,1621,92616,0.0014992503748125937,5
154,81,3598159.0,413166.0,5057,518,0.0004962779156327543,0
103,2,65121.0,4454.0,764,2,0.0018670649738610904,0
17,8,81156.0,27889.0,147,48,0.10333333333333333,0
28,14,142139.0,11882.0,306,35,0.0024630541871921183,0
346,65,846299.0,78688.0,17238,130,0.0006330062800886209,0
21,4,5505.0,423.0,55,7,0.017316017316017316,0
25,0,23222.0,0.0,44,0,0.0033333333333333335,0
5,1,2425.0,24482.0,7,25,0.0,0
49,44,2213653.0,551788.0,1725,307,0.0053872053872053875,0
240,181,12835075.0,3901479.0,18846,1752,0.0008716875871687587,0
12,15,395607.0,522457.0,579,496,0.07,0
31,5,10786.0,664.0,54,5,0.0,0
129,29,1085561.0,10767.0,2434,43,0.0010901162790697674,0
31,4,512748.0,7520.0,1851,24,0.0,0
483,0,1480781.0,0.0,6010,0,0.0005669956959872168,0
274,8,68669.0,812.0,1324,10,0.0007219058313948825,0
421,0,943497.0,0.0,5954,0,0.0008596312634317385,0
101,9,172977.0,5986.0,1433,18,0.000594059405940594,0
284,15,628218.0,3821.0,2916,27,0.0008211815059971134,0
267,18,1273780.0,76464.0,12769,69,0.0009856100926473486,0
3,1,40721.0,4965.0,182,7,0.3333333333333333,0
410,0,197119.0,0.0,784,0,0.0009541415707555609,0
97,0,7577.0,0.0,406,0,0.001718213058419244,0
0,1,0.0,135.0,0,1,0.0,0
0,2,0.0,920.0,0,6,0.0,0
16,2,266091.0,88368.0,23,6,0.0718954248366013,0
7,8,191881.0,590639.0,75,471,0.0,0
5,1,32817.0,126.0,72,1,0.0,0
5,13,25962.0,25099.0,18,46,0.0,0
113,41,813028.0,585341.0,4677,221,0.0015525539512498058,0
11,2,37462.0,65812.0,101,69,0.07575757575757576,0
6,11,37910.0,704131.0,121,509,0.06666666666666667,0
11,11,828048.0,37829.0,637,229,0.05263157894736842,0
8,15,319539.0,114673.0,64,75,0.12380952380952381,0
5,20,1201124.0,729202.0,109,247,0.03162055335968379,0
7,24,117910.0,1131598.0,97,654,0.023809523809523808,0
10,12,221958.0,730661.0,1836,585,0.0,0
6,20,1228474.0,297150.0,730,318,0.0,0
6,10,95018.0,2513126.0,21,502,0.0,0
7,25,8328.0,1269576.0,27,1052,0.009230769230769232,0
9,14,177737.0,932474.0,1998,701,0.0,0
6,8,24959.0,206224.0,6,219,0.0,0
8,18,207430.0,613296.0,121,395,0.08695652173913043,0
5,18,1498005.0,288103.0,316,87,0.0,0
6,12,25898.0,844860.0,24,453,0.0,0
12,16,298595.0,681545.0,189,293,0.19202898550724637,0
9,10,237501.0,178969.0,393,65,0.16666666666666666,0
6,15,39853.0,7370.0,8,25,0.05789473684210526,0
0,1,0.0,1231.0,0,3,0.0,0
0,1,0.0,35.0,0,1,0.0,0
1,2,883.0,649810.0,1,101,0.0,0
5,10,438488.0,14876175.0,28,280,0.0,0
65,1,18280.0,38.0,320,2,0.0,0
5,24,125265.0,4625974.0,15,586,0.02666666666666667,0
0,1,0.0,355.0,0,1,0.0,0
0,2,0.0,20558.0,0,162,0.0,0
10,5,54888.0,8252.0,118,9,0.03296703296703297,0
6,12,17862.0,260365.0,81,180,0.09523809523809523,0
5,12,199525.0,180080.0,472,206,0.0380952380952381,0
138,0,204460.0,0.0,696,0,0.0007405056595789696,0
5,13,3119.0,394230.0,22,461,0.10476190476190476,0
114,2,275204.0,442.0,2385,4,0.0009315323707498836,0
162,110,5519816.0,509051.0,8512,519,0.000833143982428236,0
15,11,862719.0,2254589.0,672,287,0.06159420289855073,0
88,0,49506.0,0.0,423,0,0.0007836990595611285,0
334,78,1397015.0,109965.0,16272,220,0.0009170847494200788,0
7,17,309000.0,529913.0,216,508,0.032679738562091505,0
4,6,14143.0,60164.0,12,83,0.0,0
0,1,0.0,2950.0,0,1,0.0,0
6,4,82942.0,15807.0,55,7,0.0,0
1,2,205049.0,2017.0,235,3,0.0,0
2,1,2698.0,205049.0,4,235,0.0,0
12,0,1967.0,0.0,14,0,0.0,0
0,1,0.0,150.0,0,1,0.0,0
0,1,0.0,27112.0,0,7,0.0,0
5,12,162812.0,72961.0,72,75,0.03333333333333333,0
0,2,0.0,73.0,0,3,0.0,0
3,6,547.0,11444.0,4,6,0.0,0
11,22,307447.0,100418.0,395,82,0.047619047619047616,0
4,3,135539.0,238756.0,108,108,0.0,0
15,1,199203.0,598.0,416,1,0.009523809523809525,0
2,5,3405.0,403916.0,4,204,0.0,0
1,0,237483.0,0.0,104,0,0.0,0
6,2,5723.0,3460.0,36,21,0.047619047619047616,0
0,1,0.0,740.0,0,1,0.0,0
4,1,16363.0,869.0,33,1,0.0,0
0,1,0.0,336.0,0,3,0.0,0
3,4,1840378.0,5797.0,15,6,0.0,0
0,2,0.0,14539.0,0,17,0.0,0
0,2,0.0,19117.0,0,48,0.0,0
8,2,44978.0,15525.0,85,3,0.0,0
1,3,2359.0,18802.0,12,51,0.0,0
7,1,282414.0,751.0,335,1,0.0,0
1,1,16624.0,2359.0,41,12,0.0,0
0,2,0.0,13314.0,0,22,1.0,0
7,9,624350.0,266350.0,1111,203,0.14285714285714285,0
0,1,0.0,3245.0,0,1,0.0,0
1,1,60.0,1476.0,1,2,0.0,0
0,1,0.0,189.0,0,3,0.0,0
3,5,8738.0,20602.0,32,9,0.07142857142857142,0
5,2,8406.0,224920.0,16,77,0.0,0
0,1,0.0,1306.0,0,1,0.0,0
3,14,317459.0,129774.0,2494,82,0.05,0
0,1,0.0,354.0,0,1,0.0,0
0,1,0.0,182.0,0,1,0.0,0
5,24,92049.0,316802.0,321,695,0.02849002849002849,0
0,3,0.0,17577.0,0,99,0.0,0
45,6,88121.0,99454.0,437,9,0.041666666666666664,0
4,2,7517.0,7723.0,60,15,0.1,0
1,1,544.0,1078.0,1,3,0.0,0
4,1,221115.0,17000.0,17,3,0.0,0
0,1,0.0,15301.0,0,19,0.0,0
3,4,147446.0,125226.0,112,124,0.0,0
0,1,0.0,1488.0,0,2,0.0,0
8,12,46844564.0,17475349.0,1706,1735,0.04411764705882353,4
0,1,0.0,3659.0,0,7,0.0,0
11,17,945664.0,133351.0,797,147,0.0,0
0,1,0.0,5.0,0,1,0.0,0
12,17,642832.0,886303.0,112,988,0.0,0
0,1,0.0,14730.0,0,1,0.0,0
5,10,207379.0,18406.0,17,67,0.0,0
4,8,185817.0,697994.0,22,198,0.0,0
156,20,12660732.0,101454.0,1990,37,0.0018781642985464641,0
474,135,701071.0,49049.0,5435,371,0.0006129247168554297,0
150,29,705897.0,77149.0,1747,55,0.0011327988846287905,0
340,95,943233.0,2136879.0,3933,2376,0.0005796804937513852,0
17,5,36001.0,83679.0,123,18,0.0735930735930736,0
1,2,2338.0,1909.0,1,18,0.0,0
0,1,0.0,2418.0,0,2,0.0,0
2,5,2903.0,26783.0,3,7,0.0,0
0,1,0.0,24.0,0,1,0.0,0
6,2,2087.0,309.0,16,2,0.0,0
7,16,263263.0,407125.0,370,401,0.0,0
9,18,260293.0,132163.0,53,107,0.0,0
3,3,259278.0,61037.0,9,34,0.0,0
3,4,33790.0,9856.0,26,38,0.0,0
0,1,0.0,14681.0,0,2,0.0,0
6,1,271345.0,2800.0,78,1,0.0,0
49,18,3564656.0,185046.0,2839,32,0.0008163265306122449,0
6,15,78921.0,4459944.0,42,1106,0.0,0
7,12,451905.0,401329.0,213,490,0.029411764705882353,0
8,26,946295.0,1602071.0,47,778,0.009852216748768473,0
11,14,516463.0,1399985.0,486,800,0.05847953216374269,0
0,1,0.0,1098.0,0,22,0.0,0
10,18,148570.0,90838.0,533,385,0.03333333333333333,0
77,10,295472.0,4213.0,2336,13,0.0017088174982911825,0
10,6,200522.0,155903.0,423,36,0.054945054945054944,0
2,1,6832.0,85085.0,4,210,0.0,0
3,1,28736.0,906.0,39,15,0.0,0
490,52,22769939.0,366546.0,24662,138,0.0010266090440945142,4
2,3,11551.0,90369.0,5,173,0.0,0
6,15,121639.0,110523.0,418,34,0.0392156862745098,0
8,6,30869.0,93946.0,70,153,0.01818181818181818,0
0,1,0.0,32.0,0,1,0.0,0
71,44,3140101.0,604878.0,3774,291,0.000782472613458529,0
1,3,722.0,36365.0,3,88,0.0,0
65,15,689113.0,18500.0,2997,32,0.004326923076923077,0
296,66,429479.0,23259698.0,1727,15448,0.000733390854184642,5
51,1,295296.0,333.0,2388,3,0.0,0
78,3,9376.0,178.0,90,3,0.0,0
20,13,5534.0,3133.0,28,18,0.0,0
161,10,86618.0,1051.0,365,10,0.0010869565217391304,0
41,3,1572105.0,6496.0,3729,13,0.0024390243902439024,0
76,1,200888.0,118.0,460,1,0.0038596491228070177,0
60,11,1994362.0,43251.0,2065,26,0.0039548022598870055,0
36,0,761792.0,0.0,580,0,0.0031746031746031746,0
34,4,25850.0,109.0,647,8,0.0,0
218,12,39047.0,19682.0,409,89,0.00044841221311809547,0
6,21,30985.0,675549.0,33,303,0.06324110671936758,0
2,0,1129.0,0.0,2,0,0.0,0
381,0,468808.0,0.0,2896,0,0.000511120320486255,0
390,90,681455.0,28016171.0,2584,7001,0.000671652394053293,5
16,9,666546.0,115325.0,2250,69,0.08225108225108226,0
221,103,13732969.0,589738.0,9986,432,0.0004936240230357877,0
157,92,4528026.0,424393.0,8714,393,0.0019350157220027412,0
19,7,8203988.0,5772.0,904,10,0.004761904761904762,0
5,4,70444.0,103946.0,83,91,0.0,0
138,66,1164751.0,635968.0,10080,1149,0.0012332990750256938,0
13,7,844615.0,14705.0,1259,13,0.10526315789473684,0
5,1,1552.0,6265.0,19,35,0.0,0
60,17,178260.0,42936.0,707,41,0.004918032786885246,0
38,13,355158.0,1830736.0,463,45,0.0,0
39,4,65395.0,460.0,690,4,0.001282051282051282,0
68,11,141806.0,9117.0,286,16,0.000877963125548727,0
307,243,15067687.0,8352132.0,12358,6510,0.0006470528763522394,4
76,60,387952.0,9917503.0,439,10988,0.00017969451931716083,0
7,0,864253.0,0.0,214,0,0.0,0
3,2,19946.0,209962.0,6,837,0.0,0
310,156,4339911.0,2102551.0,12631,1116,0.0011878430408781846,0
35,7,249857.0,1478.0,803,11,0.0031746031746031746,0
26,12,7232899.0,42588.0,5911,26,0.011396011396011397,0
137,10,223550.0,2181.0,369,10,0.0008341153164424981,0
94,2,12504.0,445.0,110,2,0.0004575611988103409,0
19,3,179103.0,808651.0,360,101,0.005263157894736842,0
11,5,8569759.0,5194.0,1332,56,0.025,0
120,0,223997.0,0.0,384,0,0.0005602240896358543,0
202,6,680517.0,27842.0,1589,13,0.0003940692576720359,0
22,1,858532.0,14839.0,1350,9,0.0,0
107,0,158668.0,0.0,480,0,0.00035267148651031563,0
11,24,1802594.0,545732.0,1050,692,0.030303030303030304,0
42,6,2439260.0,1094703.0,2737,147,0.008130081300813009,0
24,4,50945.0,370.0,281,4,0.0036231884057971015,0
25,10,58196.0,10886.0,451,30,0.013333333333333334,0
12,5,38196.0,142963.0,15,73,0.1,0
2,0,39540.0,0.0,72,0,0.0,0
29,60,10280603.0,2897320.0,844,2205,0.005614035087719298,0
15,0,31261.0,0.0,136,0,0.009523809523809525,0
73,0,37451.0,0.0,133,0,0.0,0
3,1,767.0,57.0,3,1,0.0,0
7,1,30566.0,43.0,137,1,0.047619047619047616,0
14,0,3292.0,0.0,20,0,0.0,0
1,2,9898.0,7706.0,112,65,0.0,0
1,1,5724.0,22976.0,1,25,0.0,0
19,11,527108.0,528598.0,1246,660,0.03463203463203463,0
0,1,0.0,72.0,0,1,0.0,0
1,0,3850.0,0.0,1,0,0.0,0
64,43,6208769.0,850271.0,6535,1349,0.001488095238095238,0
1,0,688.0,0.0,1,0,0.0,0
23,0,25619.0,0.0,67,0,0.015810276679841896,0
186,127,1104578.0,732746.0,11568,1533,0.00184003220056351,0
4,0,7193.0,0.0,38,0,0.0,0
6,2,67244.0,4741.0,134,2,0.0,0
6,1,5250.0,110.0,34,2,0.2,0
5,5,14973.0,21739.0,30,27,0.0,0
10,1,69779.0,886.0,31,1,0.05454545454545454,0
1,1,236.0,347.0,1,1,0.0,0
3,2,33245.0,11356.0,5,19,0.0,0
58,13,1157502.0,5797.0,2593,22,0.0006049606775559589,0
5,1,23934.0,163539.0,46,1,0.0,0
15,4,81186.0,1853.0,916,8,0.01904761904761905,0
0,1,0.0,23.0,0,1,0.0,0
0,1,0.0,723.0,0,1,0.0,0
0,1,0.0,1144.0,0,6,0.0,0
39,23,940474.0,446420.0,1413,337,0.0,0
22,0,11938.0,0.0,45,0,0.0,0
16,5,1520194.0,5096.0,2435,11,0.025,0
2,3,573502.0,33330.0,1067,106,0.3333333333333333,0
9,5,39673.0,19866.0,203,29,0.10606060606060606,0
7,3,153854.0,95680.0,15,268,0.05555555555555555,0
1,0,93591.0,0.0,40,0,0.0,0
43,38,1530665.0,7976504.0,5024,1839,0.0,0
37,5,54868.0,12019.0,541,12,0.0,0
13,5,714067.0,23210.0,424,19,0.016666666666666666,0
12,10,372256.0,225305.0,165,28,0.02631578947368421,0
5,0,14607.0,0.0,22,0,0.0,0
1,2,47500.0,1108.0,1,2,0.0,0
33,19,413101.0,1641793.0,635,95,0.0021141649048625794,0
0,1,0.0,1539.0,0,1,0.0,0
1,9,1539.0,223287.0,1,52,0.1111111111111111,0
5,6,56633.0,271885.0,20,149,0.07142857142857142,0
3,2,2295.0,2937.0,5,10,0.0,0
6,2,34288.0,88899.0,55,268,0.0,0
4,3,231886.0,17519.0,201,20,0.0,0
5,4,1620032.0,88083.0,1381,12,0.0,0
45,7,1816812.0,83667.0,1527,15,0.0,0
3,3,1607365.0,23691.0,1132,7,0.0,0
21,8,40510.0,2940.0,640,17,0.004329004329004329,0
14,18,6915228.0,6174899.0,1291,1876,0.12169312169312169,0
47,3,1634731.0,1636.0,7463,4,0.0018501387604070306,0
140,3,180672.0,4719.0,4512,9,0.0009249743062692703,0
7,7,1833342.0,337764.0,1851,145,0.14285714285714285,0
11,3,15307.0,11420.0,61,11,0.01098901098901099,0
60,7,3665370.0,19855.0,3325,12,0.001694915254237288,0
0,2,0.0,358697.0,0,109,0.0,0
0,1,0.0,244.0,0,2,0.0,0
7,10,49310.0,862342.0,40,395,0.0,0
7,12,14697.0,546993.0,23,347,0.0196078431372549,0
89,42,2774965.0,192600.0,5441,170,0.0016722408026755853,0
67,13,232252.0,48850.0,1035,61,0.001755926251097454,0
11,0,465.0,0.0,16,0,0.0,0
3,2,66606.0,3143.0,103,39,0.0,0
10,0,117217.0,0.0,124,0,0.022222222222222223,0
1,5,1013.0,6032.0,3,5,0.0,0
1,0,183393.0,0.0,89,0,0.0,0
0,1,0.0,89.0,0,2,0.0,0
6,1,3696.0,17.0,33,1,0.0,0
78,2,173164.0,8677.0,2948,10,0.000666000666000666,0
48,1,175550.0,297.0,1976,13,0.0,0
8,11,85573.0,193290.0,59,89,0.01282051282051282,0
62,0,51944.0,0.0,80,0,0.0005288207297726071,0
4,6,245019.0,278957.0,755,603,0.05555555555555555,0
0,1,0.0,1733.0,0,1,0.0,0
10,21,1944369.0,271597.0,719,331,0.04,0
1,1,217376.0,129.0,119,8,0.0,0
7,3,74679.0,8445.0,76,20,0.0,0
79,9,199859.0,5626.0,1075,13,0.0003245699448231094,0
8,5,42999.0,5410.0,160,7,0.015151515151515152,0
4,9,32389.0,1122868.0,13,468,0.07272727272727272,0
2,2,86061.0,27605.0,32,6,0.0,0
6,13,190447.0,79414.0,77,109,0.03676470588235294,0
5,12,295070.0,1178672.0,119,1182,0.0,0
13,3,14487.0,1088.0,34,3,0.0,0
1,0,96.0,0.0,1,0,0.0,0
27,1,108750.0,1279.0,334,2,0.002849002849002849,0
1,0,9000.0,0.0,1,0,0.0,0
0,1,0.0,893.0,0,43,0.0,0
3,0,2331.0,0.0,113,0,0.0,0
0,1,0.0,186490.0,0,84,0.0,0
7,1,1145632.0,5561.0,353,11,0.0,0
1,1,5561.0,145.0,11,1,0.0,0
16,7,276511.0,29283.0,257,19,0.0,0
1,0,6641.0,0.0,3,0,0.0,0
3,1,9124.0,544.0,23,1,0.0,0
62,790,6070596.0,147461485.0,3117,16363,0.00048771879161252027,3
4,6,45270.0,36819.0,61,89,0.0,0
9,14,52244.0,270815.0,308,166,0.0,0
1,0,8526.0,0.0,1,0,0.0,0
3,1,124899.0,222.0,211,1,0.16666666666666666,0
1,0,5853.0,0.0,18,0,0.0,0
4,4,19211.0,41793.0,25,167,0.06666666666666667,0
41,15,1371131.0,5871.0,5779,39,0.0,0
1,1,50.0,8665.0,1,23,0.0,0
4,4,101658.0,553078.0,41,266,0.0,0
129,93,41164765.0,2603015.0,28111,1317,0.0013266998341625207,4
6,19,472728.0,2692647.0,365,1502,0.14285714285714285,0
4,9,1696806.0,704441.0,1299,375,0.09090909090909091,0
0,2,0.0,9988.0,0,5,0.0,0
1,0,9952.0,0.0,3,0,0.0,0
1,2,5151.0,309839.0,8,553,0.0,0
2,14,311107.0,144410.0,553,335,0.02857142857142857,0
2,0,1219.0,0.0,3,0,0.0,0
8,10,65866.0,252326.0,55,140,0.0457516339869281,0
3,2,26620.0,307.0,154,3,0.3333333333333333,0
71,42,1061795.0,376665.0,6558,488,0.0,0
1,1,351.0,2404.0,1,1,0.0,0
29,17,122750.0,64932.0,423,52,0.0,0
25,2,10675.0,164.0,107,3,0.0,0
6,1,4627.0,93961.0,8,125,0.0,0
13,8,3177528.0,96669.0,2698,46,0.0,0
7,0,2026.0,0.0,7,0,0.0,0
9,10,6960.0,17047.0,15,37,0.006535947712418301,0
1,0,2000.0,0.0,2,0,0.0,0
2,0,3475.0,0.0,8,0,0.0,0
13,1,47467.0,237.0,96,1,0.0,0
1,1,1851.0,274.0,1,1,0.0,0
1,1,274.0,1851.0,1,1,0.0,0
0,1,0.0,685.0,0,21,0.0,0
1,1,731.0,731.0,1,1,0.0,0
0,1,0.0,11459.0,0,8,0.0,0
2,4,14826.0,7949.0,34,6,0.0,0
0,1,0.0,7894.0,0,1,0.0,0
0,1,0.0,7683.0,0,13,0.0,0
7,10,325052.0,578229.0,498,312,0.09523809523809523,0
40,32,4121235.0,78224.0,4393,479,0.0018501387604070306,0
32,3,293060.0,18060.0,1266,44,0.0,0
1,2,145.0,4757.0,1,77,0.0,0
0,1,0.0,2724.0,0,3,0.0,0
2,8,2007.0,291163.0,2,76,0.022222222222222223,0
26,0,1669683.0,0.0,109,0,0.006153846153846154,0
0,1,0.0,3031.0,0,7,0.0,0
0,1,0.0,2226.0,0,3,0.0,0
2,0,30301.0,0.0,22,0,0.0,0
0,1,0.0,4172.0,0,1,0.0,0
7,12,251216.0,35193.0,213,97,0.032679738562091505,0
0,1,0.0,86.0,0,2,0.0,0
0,1,0.0,334.0,0,2,0.0,0
7,0,120080.0,0.0,106,0,0.0,0
5,9,7602.0,985664.0,22,680,0.04395604395604396,0
5,9,10512.0,358371.0,159,583,0.01818181818181818,0
1,2,16.0,106.0,1,2,0.0,0
0,2,0.0,493.0,0,2,0.0,0
13,10,451965.0,9514.0,662,92,0.1286549707602339,0
6,8,20949.0,52635.0,12,54,0.0989010989010989,0
2,6,14068.0,3378898.0,10,1603,0.0,0
